wallet_address,malicious,bitcoin_spent,bitcoin_received,total_balance,total_transactions
12SsJUh39J9am9B2eJF1ZLNhD33gotDWhD,False,0,64135,64135,1
12NrqrXv3EE8WuHc9aPztT6A3BVBSJJJS2,False,0,98870,98870,1
12RaUNmEnhEgfr5r35AbxBr3VYcjag5ALF,False,0,1129279,1129279,1
124mgHymN6YnZE2jpMGpUpHkFcEp7hBcy1,False,0,1000,1000,1
12KJMmcNyFfsAPp6NiuqCJ5LtHBdkNpcmH,False,0,1707474,1707474,1
12qk8NMNBnXpugBgxjaeXJQkPfFdkYXwB9,False,230000000,305000000,75000000,12
12B6syUyB1DZG2HjCqBWfEyq6f4sjy9sGG,False,0,889720,889720,2
12XFEfGXZ77zqJeTsQVdeZHFebsjGpkpSB,False,4968000,5968000,1000000,5
12gefzTR9GAVCTHdNJiqhnd9cRUQhYcg8M,False,0,139975,139975,1
129abqyAmvuVXtDv1brqoffTuVisvuwZdT,False,0,561,561,1
12ncYKZ1jhK7Z6Q7QWutbWZafeCAKBN1gP,False,0,5066000,5066000,1
12dRSQSop4ehf8XEBSUSgqS5nxSkKTcgM2,False,0,1251259047,1251259047,5
126hs7mK73Z19EPRd5dzo41gubNre4mWUi,False,0,132605,132605,1
12nFGR7juJXB8dQXFdMJkqukqSVqRHSFYU,False,0,156396,156396,1
12K49f9aw5WudCyRk61LdzSChqFE5rJbko,False,69513746,74233263,4719517,177
125HjS8KdBoZvyj2vaMsMV9nPQnpiahAnh,False,0,900,900,1
12Yrkg9gap2pEhMKooG46wm95fFGbLjuUQ,False,0,2462,2462,1
12m4ju8a9qQdywFGamjtN8kCGWVcBuBhfh,False,0,251511,251511,1
12c3LaUjKcHLbaVRBjt9Jjh4L53m6y9TEr,False,0,20368750,20368750,3
12Zc8DWJoCp4wJ5dNKoYDyYQ2NTXzkz5i4,False,0,864787,864787,3
12naWN6K9hEpvK4Vssv23pKFdWKrQdtGkd,False,0,1000000,1000000,1
12jCzkD1CLLpuKo2P58riBzQigkMjeaFwr,False,0,747541,747541,1
12atJubRxAomjKMZf1iZdsRJKkgMTex8LB,False,0,2357527,2357527,1
126RhCJ1vbeWZ6XPvCdLNegSsoxXVNavM2,False,0,10084,10084,1
123tZXg57MGuYZmCYP5fGhZsqohocU9Aqa,False,0,9100134,9100134,3
12Uxhe2ECsinTDUzR1pGZRWwuAenwxtnyD,False,0,100000,100000,1
12KpKGtaG1NZN7kDDaf89bDybeH4wCP1sk,False,0,1789,1789,1
12qfYkCYpNVHvjZS5E5nnR7Y4PK3r4awuX,False,0,1449684,1449684,1
12VdLqMAZCXtH45neRPh7r48Gmgtk2n1pM,False,0,322697,322697,1
128hmqJeDnMErSE4ykGTJkGfWEnVkCucwn,False,0,115310,115310,1
12MeqDzN1fdu7z1QtAzpJov4vty4dksgk6,False,2270955,2271502,547,3
124Fxk4WhkmLa3N5NsL2rhDJLQ4UqVYjG9,False,0,60000,60000,1
12qtbzLu9v3edyFsYe9mX3txrkbLYbBiGF,False,0,4446704,4446704,1
12fXCfSW8tUin9ZJpddX8mZdjSE6PaVZKB,False,0,546,546,1
12BJUB1unmj9igKUjU9bU92s1kSsGELuYR,False,0,100000,100000,1
12iBABrLPuZgi7Hf7d1GSFAYxVX8fnRBsj,False,0,48290,48290,1
12cMA9nok29JA2mjRTRA9WPjQ93ZqjoNts,False,0,1001288,1001288,1
1241jqNnfpAGCBDX2Zz4xq6W8eGxYLGyHP,False,0,478744,478744,1
12psWGFpQzuzqn36b7ut5MsRgMP33Lrtm2,False,0,5036,5036,1
12r69gb5eE3cb2kGCHzQj9J4HgGxbAyMYv,False,107339236,108945030,1605794,50
113zRj5tjVabhUGWtiFXAXhgLFV97QMgnZ,False,160000,160546,546,6
12Y7Y4cDy8Z4qvhmkZXYBHqEVUb7hurZV5,False,0,8130,8130,1
12dSZ9JvuJnzjyagVjWN6NV595sh6hoDsu,False,0,143062,143062,1
116F68nAVfCU1X6ngSpAFnGjExu1gdLK1u,False,0,584,584,1
115qyF4bvoNJYvzb5SmzDTXpkHjUzWPmrk,False,0,11547508,11547508,1
12XYDnHfaQb6JfGLV1jPCnESXSj9bfGV7R,False,0,2730,2730,5
12bpQfSZspRWm2e9kc5AfiSq6YS4BEjXMj,False,0,12698,12698,1
1298sDH71cc6FBV6Ge9waRHpwcDARTnjRA,False,0,1283406,1283406,1
12seKLefU3kxebKaS62Fi3yzr3UsDByfph,False,0,230000,230000,1
12Junz19SfBUj8yzoq8XAWGAe8WJRvbyGp,False,181508,183146,1638,6
1158DhYYNEU9v7mvHs715KfMxYVKRb9aqp,False,410473520,410473521,1,3
12nz2kiMaGVXkYpXNVUR7ae1TnQFkhgV76,False,0,250154,250154,3
12KkcBHqNQ2KS4wMCCJhab52SUxzwN5541,False,0,3090200,3090200,1
12fyhTUhQ62Nn1WQLTXbYBBWUSgUMmkJi8,False,0,428100,428100,1
12Qj2kz6tZAhRcfRftkW89WU8ZzVgzCMSn,False,0,1969,1969,1
115vD3VhaE2dwe1aezbNVNqmDRnsYM5Qts,False,0,37221,37221,1
12mD4DUmUcYyuAqEQzFwp4jT1tMCjNjfWk,False,1826,501092,499266,4
12eNzaDWWiFDsaxyyobCv6VUmLh2pyixi4,False,0,13000,13000,1
12My3se6C3AvvDgxBsJgoBW8UQnig7jeCu,False,0,1000,1000,1
128RduV4o1db12bogebqtauzmpLx7AUacJ,False,0,1090000,1090000,1
12rwPVE41ay6EaogohnYDfcTUrWtwVT5e3,False,0,78852,78852,1
12CSv2XKYoyuJu2ShkC5bUPaHJP1dZnJxd,False,343162,343162,0,8
12tUCdDTRwuoc7TWyuucGmi6d3WsF4hEgp,False,0,7,7,1
123EMmtuVFmnz4b9m7TH8ib4o9JigW6pWR,False,0,818640,818640,1
114rWmbmCV3pHqpvkexeN7dB8o2nRV5b8g,False,96519,107864,11345,9
12gGSJE6FXssmeA6QStf5QMCoT3gp873ur,False,0,379250,379250,1
12KnEdNo713ETthDTD7xjR9dCEwR67jySQ,False,0,71664,71664,1
12tSB6HKx9ttf2brxkKg8PbxZSGxRvsUnj,False,0,133689,133689,1
12p2occwK5jSVNsPDkYt7A4VUAbpqPdnHt,False,0,702339,702339,1
12DETFscdJaAzVyy4rh4KCGiKtcPyvf5pe,False,1476772,1478452,1680,25
123g9Amq97r37WP2pZjxm1Khijujzicn8f,False,0,5500,5500,1
12KbsXyRkb5bMEuWvk94SYHwnvJDY8T8g4,False,185151635,185477512,325877,52
12cZcBvGXVfuPYchcNyJK8Md38dVRNq2oH,False,0,2593,2593,1
1151iE4uqQ72jqmsxeeQXwP57dQwKfb5XG,False,0,1361,1361,1
12bgvZC3XXRbmgfbqNmcHdX9rxtoLyN9WF,False,0,710200,710200,1
12fhPVxiPTe9kRPkuiXCXodJhirSYa3cEE,False,0,100632,100632,1
12SviyRjUG8TKDDfrkKPgWxLx5651nbCdy,False,0,91588,91588,1
12dBgKcbP4SDKjWEyb9JzE3JCwdEogEiMJ,False,230813,230813,0,2
12G7NA5MKL3FMMQXwqXeX9f4aGUgMCBaSK,False,1638,5460,3822,13
12Li331ijGmuYo1RPtHSkrpEZ32p1cbuYK,False,0,27716,27716,1
12JdweVvvKoWkwyETc2SXnQQrAKjFeeu9E,False,0,202000,202000,1
12TX5rWrqQ9rqeciKzspbeZwdgZqmrAhj5,False,0,209932,209932,1
12TTYA2Na5k7q72RMEQK28ZCcYngSJCYQe,False,0,606,606,1
12rZW5HaWVE2U1jjq9cYmWfZCJMLsKZG45,False,0,100000,100000,1
12AFvpucLxN7krBvA3WRd2rJzU9tzqj9FC,False,0,6000,6000,1
12ZgbXC9Tq8Hr8iFfCcyp6geZiYogV4cUa,False,0,12000000,12000000,1
12rbzDbH38MmJ5pmL1Q39jmNaqhe4hmmG2,False,245034800,267484800,22450000,9
112funNbFCe1mMh67N9UBvQoF9ZNZwBncr,False,11807,60000,48193,2
12Vt2As5D9tsrw5h3DSo3eCNyj49PaJhq9,False,37126451,42126451,5000000,3
12mSam3b4gj3ghcxiTU5Ea128Xcm56GXsu,False,0,1526,1526,2
12u8FYxLL526CRNHg8QjyJo4zGQ245Bhh9,False,0,1297,1297,1
12b3S6aFvh2Pe3SpYatnEuqVhomnQo4Dkd,False,0,1617470,1617470,1
126A2wBcUwE2x85ehynNQRKXDh8YASqNFB,False,0,228659,228659,1
12bhwCpWHyYPMGB2Yq6MPDAXqaq2qZoM9u,False,0,152112,152112,1
12jjNepqNrFB1s3SHrMRRj66CjhXq3FGA9,False,0,859348,859348,2
11jSLk9YV9hNpb9jkUGs95k7JeMsu8kkw,False,0,68000,68000,1
12ZGMupdxSGLipLzfgda45q3zXVfCwHaiz,False,882263,882263,0,2
12YfEZFbmCM8srGT2i3UZSRZfs7xNh53kP,False,0,1752,1752,1
12iB7tjXtK9Bwub2EWeNBMLPxUvKwhUoVp,False,89795793,89798194,2401,7
12KQ3qRVzVfd1BC3VoLYr7zvVk4Y7e5DvD,False,0,2080000,2080000,1
12UiinmtxAkGUDnpYyZQBSm5qEVtjMfiDP,False,0,11522,11522,1
12aAVzDhcEdenW7K6gFBd9MJ76zGdxxjTH,False,6176388,6296656,120268,44
12jgAowQrgjACJcYRybEtDruWp4SDeSo4e,False,9910000,10143069,233069,2
12UWw8nBiQWgXuqXiXsPqeu57mYg5ECbsw,False,2437500,6337500,3900000,12
12Zoe43tTSaAG5kwVrEwotNWhZcBYYJBp5,False,0,187130,187130,1
12sSs1fhmHNEZmtZMx4BX38oQeG4R6wDYE,False,0,20000,20000,1
12EGdTNgurbPsQerfFTfbeSJuQ9boxiBhE,False,0,217131,217131,1
12n3axzGuEsCoJiyvrSEYNCkGzxHNefQbn,False,0,1,1,1
129AzMY82vWdKr6JHyEEWxD6TKAWrrqtfP,False,0,286670,286670,1
12doc8B8J8W9jWx6tbdC6LqERdyFyrTPwf,False,153980,253619,99639,14
12PzPJf257gioGu5ybxy2pY7JYiUiNXv8C,False,0,222258,222258,1
12Jd776XuvyVeNXrT8NyVjKe47XmNAqdir,False,0,58657,58657,6
12ZZo8BWUmBSE6hxtPFqjuKAE8hEFpCKwL,False,383200,413300,30100,3
12cxU1LD1VUpoUJkgPDEWB8WXzvR4sJEkQ,False,0,24836,24836,1
12tY2gqxwfUQKQTjwudHivpxkiM7APrtfN,False,0,3663,3663,1
12LUfuNxotAnukeD4a2cGXZVhoC3Kgdgi2,False,0,26328,26328,6
12W184JKUPYLrPxmqUtxQd9JTu4GWQvseL,False,0,21362,21362,1
12LKyecNqvo5BQSpkdLBDzKPW5zQvPGKog,False,448533,448533,0,2
12STsn88PjQzMsEk9SnTiu5g6LFKuoeZYT,False,0,9300,9300,1
115ia4aawZDu8AVwdGEybBuSB8fZoLcLJP,False,50698,52336,1638,9
127aHLkUoH22DoFCfky18Hn3zPqMU3yNFv,False,0,546,546,1
12GUK2HeTCmBMGhcWhdmTPaLDmL54rL3Zd,False,0,546,546,1
1142987MDBJJmMh7sreMFGj2Xe2amuqfzK,False,0,77317,77317,1
113U46ecQcQR3941X1a2vQmQg4kv3UqznG,False,0,376870,376870,1
12tVaEJ2uqF7HR3wSVwbzDijRAJLVXxuj6,False,0,97873,97873,1
12Cbh89rfMJJt97wX4AZxcPXnEKxzFbGG3,False,191090,237126,46036,10
12guwSDxRj2kt2UnR6bcmWwsyjnz58KobD,False,0,1800163,1800163,1
12ouurgV64Pq64WdjjXcBCF1aVQW8bmzsg,False,2038177,2255521,217344,3
12STHX6GAx8tXk8BbfxJ88XxdWYzWdznZe,False,0,19931,19931,1
12eSEFGfrzRrbSvYVjDzGVWQrpysSAHydY,False,0,62788,62788,1
129HfGxR5fbCsTAJi5KYYaweZzXYLhkvuT,False,0,299886,299886,1
128C3ABmmeDxYAiiW1xvP7g84o3Nk67Urd,False,0,1356932,1356932,1
12ZJZvoh6NXfPJhknrNe4T25j2Je8WF6Qe,False,7900000,7900001,1,3
12SLQdGPpkdM6iBi1Y8hKHhriGdFMFddXm,False,1092,1638,546,5
12YFpeygNTmrnuxjosF4GgcN19BZQ6GQg5,False,0,100000,100000,1
125ftRLQFSTRVCYvuC9yxRAokwLg14z5Xd,False,267550,591057,323507,3
128ft1hVRr7hvf2cTvx6QEWHmD56ZepBnR,False,0,12333,12333,1
12Xf8hm4gLHd2ntRp5Mz3GfGW2t8gykh1m,False,0,107623,107623,1
12FaXCHqyAWtE4eHnzdjvZA4h8U5fqPTmz,False,0,5222,5222,1
12SUHk2mYnwef3BSP4i29hmgNEhg6vG3d6,False,0,6887228,6887228,1
113CqHKWTzc4Vw4fhUUsVhTu4Zt7231oM2,False,0,4886,4886,1
12ChEQUcCEY42snED3JAUGLxBq6AAzihtX,False,9500000,9551289,51289,8
125T19CNPtW18Mf7d5KAR75XL4fmWvhbHd,False,0,80855,80855,1
122CA2gsuQNY3hKJM6u46K28tnS3f5CDeV,False,0,667,667,1
115HF1BFeXqi7JzkNWZdzpw4iMBzk84qrt,False,0,50000000,50000000,1
12rC9ro7LaYFfm3kHwDtV3UgEtkgyBSiWe,False,0,8335,8335,1
12U3DxumgAC32fS1AYJjxmC7us1RFvPRQ1,False,0,22037,22037,1
12BXVouNm2DFBVkFMNzApFaVMUgR9svdvD,False,0,1002545,1002545,1
12UjGLAadnvJ7QXihNuw4sxUN8RjbMpKGa,False,0,626,626,1
12DnVu4hGcEZSX5HEhDnVomAF5YkeWL3Zi,False,13396,120546,107150,4
113QeLAeYpwzZnHprEWhMjZbbCEyowUuZK,False,32727245,32830053,102808,2
12bNVqcJbd8pYnaFFJwMuPg4uF5qfTaRkk,False,0,18536,18536,1
12J7AVDYqUNK2W7c24PCtRJCFQXwWGnYgd,False,0,54663,54663,1
127VPJGuPorFSrnatwAsvbMdupFPtNkaox,False,0,8970000,8970000,1
12AJUF9hD7G42Ls2kND827jhUYv9fnkHFD,False,0,83703,83703,1
12sTbT7ZwJKqo5D1AhyZwjy3kANwEmxZ4B,False,0,703996,703996,1
12bD6V6bYzLy1CcY8DuaePpTE4NMYgEnZ4,False,0,26594,26594,1
12ZEAcxgbsLX4okc4Bn6jZhuePngRgJL8x,False,0,17679,17679,1
12RjYsZNRgw46AwPmgfEb1kT8kRWuEooT6,False,5330123,6064274,734151,3
12ZFGY26xC8JFYinEXoDPBTJF9zfpFnKf4,False,546,1092,546,2
12ezS6M84kFYGnRV2J1mCqy5ehLau7zbKu,False,507027,1011688,504661,7
12fGy2yaHZw1cjCUcTNuoK5nXi1pXbuTjz,False,0,14758,14758,1
123iJ93QMiW9ZpQN3tE15V8ddwwnHNFxdV,False,0,162000,162000,1
12hsphhDC5AfJbDxyUTu2mFiYvaNqCTF5R,False,0,1000,1000,1
12QrGWbvempzemQy49fkgUQaQUdUGmkcr2,False,0,3830,3830,1
12KT6LxHVLg4mi9VcV4apYDs66Q6piSVSv,False,0,271300,271300,1
12BZAyzCq2a4zhVX1jyAkdoAHR9SC7yVTp,False,635574835,635737163,162328,55
12UmktFJpC4MXSk1uDRxQfzUTDzrzFEY1V,False,0,1768767,1768767,1
12FWhxyG7ZmFviMD9hH19wHiRLfsves7ms,False,335415,343464,8049,3
12eaUHxG2kgFqD5EQMzMZ9iJZwMSCX9FtV,False,0,1,1,1
12sWS9VQ2FsijWZfKt9k2rw5cV81eyBmRD,False,0,1767,1767,1
12FMuiNx6uBxdZyGGTP7zBf2HcSW7pCh9B,False,0,43360,43360,1
129zKLS6eYwMxC4Wo6PLh1cbDSt6MYFndL,False,2698731,2708022,9291,9
12UAWrwN4WhtHKQ4MShskBEfb381Xjbuyq,False,0,100000,100000,1
12p162o8WBbdN3o6t9uLCM65zLBoPuv64G,False,0,1191043,1191043,1
12G76u33DP8JkqKazjRGHndMznXWeu8x1x,False,0,1779,1779,1
124eRu3f1yYHXAL4bdUGkJAbEt3jjWaaYN,False,513384,519404,6020,47
12V44cV37eckuuSxLNrGwLdcX1yVpXc48z,False,0,1122,1122,1
112y254Tw3JY6APtWXBYAiQXbubZkwPvq9,False,1883420,1883967,547,3
12ebtSaw6y6XYBcsFgm6NBFpWFpJ53Xoo7,False,0,5868,5868,1
128rgZAathyQYcp7vaRKAWpzeABhUZzcGz,False,0,176910,176910,1
1234jLr5djxSxxWVH6GPnsXNfXbe8LDf3Q,False,0,5767,5767,1
12ugikhEy6rPZ9viUeYmb8TcSdTadsRUvj,False,0,2837,2837,1
12eyQZpGD1etSfqnC5aRE7xcAvMra2iN3M,False,9282,26208,16926,65
12oASN9NZjjC5zdMF6uP7mzcPBBnuo697G,False,0,1945,1945,1
12L2oCEoQMPDHayuzqv1KcDHAVzzVvKmP8,False,191999,221998,29999,9
12tHvVWJHRTpSP69TMG5v42XM5FZoWPxJc,False,0,122428,122428,1
12HaGTHzgqr6jzDjR4YZU63WY77dMc2jNH,False,2429442,4218751,1789309,288
12dAucJyQtuRbR9rVFGBegi1jregC1LKHx,False,0,2130000,2130000,1
12FpQfnUWnWLdKiJ6HpqN65AxNGoTvzTYj,False,515237,650225,134988,14
121MgUUytnqXH5LPtVaBeCm44Joe55QFt9,False,3456635,3456635,0,2
12DyNw16ZN3j4JL2jksbLF5yb76BBnFgZB,False,0,1006,1006,1
12ecUaggp6gGrF7RYtAVS1FpXE9Dg1Nx4X,False,0,386894,386894,1
12tHBaRT1SwwALJVwbMmjY8oPAv3VbS8GP,False,0,33725,33725,1
12ZHyg6NPXFanyvh21UpdC4r9s1x4bhSpN,False,0,151200,151200,1
112V3C32UbZgoq8VDm6okggwbbyKJ2gMbG,False,0,6332,6332,1
128Jr9H26P3TKrabgvM2FyfNcmyermt5CH,False,0,10604442,10604442,1
127UA3hBheP1LAcWmDvDurhhjHdF3SNPrY,False,3614721,3704250,89529,4
12D6SiDAiwRAMYKLspX9JwVrKkBypywzgN,False,0,49025,49025,1
113pivcbEuA5wwrkwrmXraoDeKsKtY9v9d,False,0,93976,93976,1
12jFUnNtNi1eC74b643UF29ck3gaAwdcMe,False,0,16806,16806,1
12KBZ1JRfHUgcZozwPw4uwpdWfaBk6nxQn,False,0,10000,10000,1
12kutRAHtDJQrkijbaK8FDxUkQ2CZmKh1a,False,0,951995,951995,1
1155XzXtDMcDYyEkD4whzCQHFamGnCpCjs,False,0,100000,100000,1
12XaWySN1VMjPQ2c8AzdLBa9BxJ86Fg4mS,False,0,20000,20000,1
12VRtPQzrziq6fsorh4vBz764bqeqXCKw2,False,1026261873,1569600641,543338768,9
12TXBqenrP6raHKfeekCGrDsTzuZi8XDBq,False,0,403620,403620,1
113tCaApACLrhGcMsuJ39xHM23yyHvD8z6,False,119927793,119927793,0,2
12hK1ga2Gaef4rp9825oasGtQdE4EPRFA6,False,0,32000,32000,1
12LGrHnjCk75LjANyQjgeFWbUSqxf3NvGw,False,308190,313650,5460,8
12JxNxtQPmxdQHUVCDMWWMdkfXtJQqGSTf,False,0,4868,4868,1
12DyQwfTU37efH2pvWJcpAUW72WTXpgM15,False,0,3732,3732,1
12Xa6q3b8sy2egkrpHHh3x5BPWyCj6Fsej,False,0,10000,10000,1
12Usz1pLUS42iFDW3DBhip3qkwQE49RrfW,False,0,12275573,12275573,1
12casTA36k13rD5JucGNxjqNk9BFtSr1Wm,False,0,163434,163434,1
12nRErMpdFgYJKLh75h3aqQSidT2N1Jzo6,False,0,3200,3200,1
112qwkMVj3PKkPHdKWHn5gQa1mCgTTDKm,False,0,1,1,1
1242rCFCh4gDVuTg4jASV9vtJ6LmULCWKi,False,113978,9000000,8886022,2
12HAxAu1nDAA9JFwGJDyX1qMnvuyyb68bN,False,0,16814,16814,1
123Qi1PMThw7MWYqX9BrHWqZFj7Qik6F9q,False,112153926,194805064,82651138,27
12HyZ93p3tzFiG3D6tA4i2sw1mVPpwWeNz,False,0,757,757,1
12hHapHMNqe6U9U95ZmzuNRsMZJA53wTWi,False,0,1441,1441,1
128yP7wGw89Wxwffnd4h2SfDqfBWKpzd9i,False,27127650,34245931,7118281,5
12CejzCMDLRguwTcMYg5rWbkf6hNdNbLS3,False,0,619425,619425,1
12rn6tJAZiEgUeGDeVsuzBddPmxcbAp7pA,False,0,10240,10240,1
11mRKYbY9dHgjRxKtSyv7DRQufXZcVqdw,False,0,1000,1000,1
12YqukMorbMbPHXbuibWGgVWfiya9avQog,False,0,100000,100000,1
12t7XcDRiQ9K8WTcHgM1jPT9ZbaAG4jj3S,False,0,3070,3070,1
12rcHW8RcrMRq8jStKWEB3BwH7YDHouC3Y,False,0,131548,131548,1
12NepjbMDxSX1S3y2uNKBSqhoy7BYzpcqG,False,0,84933,84933,1
12AazMRz1F8tvtPjZtg2wbhTEjiXFXct4z,False,0,37410,37410,18
12swuCMbGN61agQddENZyE9KGeJZge6zRZ,False,502730,516380,13650,15
12m8yxCcmQc5rrkTzSQsErTGVDSWS69cEe,False,0,546,546,1
12S6eHY33o3w7QtLc3PnunECp2YtBAMcms,False,0,1000000,1000000,1
124ANxp8VVX1oGpcDbgrzeK8rJnQ4HzaJX,False,1000,2000,1000,3
12BrBs2vxhBeYjCtnGDCj838fGv2gPU36M,False,0,64027,64027,1
12eMzNCzbT9AWhwbFCH36ZaLd4YY6Ab8fh,False,0,998032,998032,1
12BZRUdwhbDCVbS911nsR9Bq71ECSwQ19Z,False,0,4581,4581,1
128Vg1rdP9s3CxYjheG6sJszGS6eVD8cn2,False,0,60000,60000,1
12WZYv6dZV7pxcdT1ox9HtVGRh9jG9MVWN,False,0,12343,12343,1
12tYDYR2qCjjJ94qoYvvEUiwoUfxvXvGQk,False,0,31249,31249,4
12Kh2LzcL4Z82vqDVvEyHbkdyhQhbYk1nx,False,0,6291,6291,1
12fZgi6rAyxgGLUWuG7qpKVtAapN3pHvM9,False,0,1023,1023,1
12KfD9KzVGH5wHvvxZcj6brvfp6C3BxPmc,False,0,78875,78875,1
12m481x1xwBZEW8Gc7fQijhXqHh95ZqL9S,False,0,16341,16341,1
115N4v4TYLxbb1nMBmysK94rHfAPN1MoAA,False,0,10005000,10005000,1
12tD9YeLsjuRYbPX4hVF2tdJMgc2zQsYWr,False,0,45200,45200,1
12X1TuDnbg1e43Yh7Lcbkpr88ooguesHWR,False,0,586716,586716,2
12F3KKapaLe3pzUWWE539V8iz2LxPghobu,False,0,36790,36790,1
12Fm31qehW2K4WSoLei9dCfAWftA9tSeF8,False,0,62913300,62913300,1
112uWjm3gkRyB4K2F9neaktSr825E5omRw,False,546,1092,546,3
113vEG5NRwGDvo8mbRnkwRfSXPmeJrZP1a,False,0,353733,353733,1
12XNYwYvuboipkTuHjFtYUXLAc7b8XoGhA,False,0,1001749,1001749,1
12jj3BBNZ6L2zMzSgfuCXpBVDjMuzRKnSt,False,0,5497,5497,1
12aj8d82Yx6NobSph2oT7zsRgjvmxer5Le,False,0,78175896,78175896,1
122hZZ2H42bBpaupUE5UEQ4CCFxFDaDChw,False,0,211203,211203,7
12inSHSnxjYQWm13dfn8aL2dT3BSF3H1RN,False,0,1166965,1166965,1
11QRcejdMtbcX6LskbCfS8pq2UWFW2PY9,False,0,10000,10000,1
12K9tDHgMVQHprAozMhsJkksYPHVpowap3,False,86592,100406,13814,3
12em8WoRCcJbSrNTavNfkQFuYvEnpJq3g3,False,0,106604,106604,1
121Ejn79GNoaBsK2Sw8ZcbonPUK96pGUbv,False,0,14702,14702,1
12bpa4uaydhpf1VnDoDDRgJX3quj1SEJ9C,False,14115121,14120241,5120,7
11NreygN9UYSoUk9TXWWg9FG6LLkhQyWH,False,0,16170000,16170000,3
127WVbqQBu3b8DcxX5pJrMYwXUgwCupo27,False,0,2790,2790,1
12FfdSchjTvEGqu5yZct26U6rQzyFcc9BR,False,0,193000,193000,1
12k2P8PXqF2vZXPfArnHVqmGV177acsvrR,False,0,2059,2059,1
12FKRmVNuJV6YXEfpibqrdwwRjbkQAWXbi,False,0,500000,500000,1
12Gy4omQeZmomc3nZD248JsbZk8rLBTAXt,False,0,726172,726172,1
121FV74ewYau123WiGtKfjd1F5PmTPaoCg,False,0,9431,9431,1
12otVvMmXDzH6pxVsyf3ibm9bCgfYhDvd1,False,0,9129,9129,1
11C26qtrjEXaB5Nh4DgXSZ7ZLgKPF9Tqz,False,0,72880,72880,1
12nHrsQFFWaZT8q2mTRnokfj7Lpb5mHhFq,False,0,9489,9489,1
12SsDSdJfuxwufb8x1Mw4qgxG9PE7GNNHK,False,0,7949,7949,1
12SNbqCYvRDQ3DTghtVGHGSmxDNafhQC5c,False,0,3180524,3180524,3
12s1AsbL5eoyTj3a6xpmietUsXWkLGRwGC,False,0,25,25,1
12mWSk9STyVHUo7R4XzuZ4X1tEypJfTb4Q,False,110000,130000,20000,6
12MAbqsayHzhLTxWT5QqzbeJxsCnn2ZA5s,False,0,572,572,1
12CFtPubUkuZj851FqX4m2EWJiZ6a3aheM,False,0,1640470,1640470,1
12uo97qSreKpSSJJ85XBrDH1Rkongs6ren,False,0,4548,4548,1
11MT8x4D4HtZFt7XDB3gKcpDgWN9LztHT,False,0,328690,328690,1
11aTLVgGNxBDVfnWNYyGNFjUm1ebtdgV8,False,0,57044,57044,1
12upVnUQfdg6NHtEAWAPC4V6kuGYo33sHQ,False,0,214773,214773,1
12AYJt8DUNVvv7G4TxKnkvvQutFQHAaRA4,False,0,35605600,35605600,1
12SFdVesaBBhwUqWUJEJPPXMbcFvLpH5HQ,False,0,418278,418278,1
127upnRuzVQfXWkhsLqLKDbuLLpBhaFy7e,False,0,7148910,7148910,1
12pDNt6SajVWCAyoGMDBkzSVHC73Z7snGk,False,0,2500,2500,1
12Xogu8N9hqAUeUUMK77VhstcCWtHKjLhZ,False,0,375158982,375158982,1
1146QavAAa2ag1Zgq8hX53C8WsbXwnmMQp,False,0,17510,17510,1
12iHYYHfCSdCjjvG578C3wqFLfFLuwCsFJ,False,0,1481,1481,1
12RLz1EsTasoxCbphWspDHrLaKBrckrqg2,False,0,29769,29769,1
12PxUqvAji74GQqRtPkgFW2sf8vyGgQ2Cq,False,0,5100,5100,1
12AMDsf5fWqeY3aNjZB7bQCKmKroKQvgAM,False,0,10000,10000,1
12UY6N5CeHwHhZAEStUXBRxXaSsW9F9HVS,False,1282560,1348185,65625,26
12jLVXXxo7bFHbVATPqUHzndRs281E497X,False,16599542,69317004,52717462,12
12ApD9NfUAeqy6bAHTPSmyXjYsZWCeDqkE,False,0,1,1,1
12s3m336RWp4QiSi8tphhRM2onR666sX8K,False,0,999796,999796,1
12hrh6n8ftPeLwLTk69fWLtuipS6NiV2ri,False,0,6494159,6494159,1
12LgZmHdXTANn9doC6PcEFrxntu2tvmJxr,False,1984254,1999094,14840,107
12NCxFwQvxhrKZKGpEvjPALuZcUtTN5ovS,False,0,786300,786300,1
12fb9efrgNdFcSskNZcMrujhPmC9g3JtWt,False,0,5926,5926,1
12tyrLKbdA64AHE2UjxaXWQW4iLc6MLpCw,False,0,555372,555372,1
12iP81N7fAuimFdToWVTvjp1d4s6oVng71,False,0,50000000,50000000,1
128N4HgNmk55AhGcR1zJTuxHxcxrJUYWES,False,0,49328,49328,2
12RVdBzgjPUoKEX5Ggsrbf6awGneyG7T6j,False,0,78000,78000,2
12ZdSWgwsj6KDvx5LPCaAyQJLGSrspdFvR,False,0,5360,5360,2
12i4tyh4jjjvZkCuf5cjVLsrYGPHgHokf7,False,0,752,752,1
12FvvGVeFEo97cHaRFEW1Wv7D4ZmawDf7G,False,0,3178980,3178980,1
115nRhqQTUD4BfgNasQQeZJNVQb5qQhyoh,False,227229153,227332699,103546,30
128UYMPKTrkbw4zTfzeuV9trm6h4Nob3bn,False,0,46035,46035,1
114RLiQbb7PPzd4kEsoD6rU49eN33TV2Zz,False,0,29200,29200,1
12bpZs3YnwMAQg2zAj526KnGQxLNaSugbT,False,0,520163,520163,1
