0.6305,0.6305,0,2,69.10369198,0,69.10369198,0,2,0,0,0.63038685,0,0.63038685,0,2,0,0,0.001266624,1
0.6,0.60000002,0.00000002,4,0.990055224,1.148572578,1.007446529,1.14555745,107.1304348,339.2754818,0.017391305,0,0,0,0,0,0,0,0.001543805,1
0.967,0.967,0,2,0.49735,0.46735,0.49735,0.46735,2,0,0,1.87046773,0,1.87046773,0,4,0,0,0.001273885,1
0.4,0.4,0,2,32.43117089,0,32.43117089,0,2,0,0,1.3984351,0,1.3984351,0,4,0,0,0.00148368,1
3,3,0,2,1.513375746,1.518052499,1.513375746,1.518052499,2.380952381,0.99886557,0,0,0,0,0,0,0,0,0.001117318,1
3,3,0,2,3.128818753,1.176068022,3.128818753,1.176068022,2.428571429,1.529750324,0,0,0,0,0,0,0,0,0.001230769,1
0.8,0.8,0,2,132.9185849,0,132.9185849,0,2,0,0,0.79971204,0,0.79971204,0,2,0,0,0.001321004,1
0.8,0.8,0,2,0.272344813,0.323900625,0.272344813,0.323900625,2,0,0,0.79974182,0,0.79974182,0,2,0,0,0.001269841,1
0,0.00000001,0.00000001,1,0.82640203,0,0.82640203,0,2,0,0,0,0,0,0,0,0,0,0.000284576,0
0.9159,0.9159,0,2,2.1761,0,2.1761,0,2,0,0,0.91578591,0,0.91578591,0,2,0,0,0.001195457,1
0.00282704,0.002969,0.00014196,5,958.6311663,1.28E+03,958.6312021,1.28E+03,1059.666667,1490.113269,3.57567E-05,0.001903197,0.000656212,0.001950517,0.000722859,3,1.414213562,0.00004732,0.008802817,0
0.03962756,0.0401525,0.00052494,4,1.54E+03,473.8206743,1.54E+03,473.8206743,11002.5,947.5,0,4.57E+03,3.58E+03,4.57E+03,3.58E+03,32525,22997.47069,0.00017498,0.002580645,0
0,0.00008018,0.00008018,1,0.02654374,0,0.02654374,0,2,0,0,0,0,0,0,0,0,0,0.000968054,0
0,0.00002011,0.00002011,1,0.00010032,3.8079E-05,0.00010032,3.8079E-05,2,0,0,0,0,0,0,0,0,0,0.002114165,0
0.60740006,0.60740006,0,6,0.202668103,0.142551979,0.202668103,0.142551979,2,0,0,0.202397413,0.142370317,0.202397413,0.142370317,2.666666667,0.942809042,0,0.004112406,1
0.6137,0.6137,0,4,255.1925422,660.058796,255.1925422,660.058796,286.25,521.0887041,0,0.711397255,0.700577505,0.711397255,0.700577505,4,0,0,0.002719239,1
1.333878,1.333878,0,4,12.88266254,27.90720187,12.88266359,27.90720233,113.902439,166.6422786,1.04561E-06,0,0,0,0,0,0,0,0.001586043,1
2.35,2.35,0,2,75.25250469,0,75.25250469,0,2,0,0,2.34989033,0,2.34989033,0,2,0,0,0.001262626,1
0,0.0002438,0.0002438,1,0.00300965,0.00355977,0.00300965,0.00355977,2,0,0,0,0,0,0,0,0,0,0.002262443,0
1.0428,1.0428,0,2,64.82117908,0,64.82117908,0,2,0,0,1.04261644,0,1.04261644,0,2,0,0,0.001218769,1
0,0.00016508,0.00016508,1,1.32201288,2.164018693,1.346990108,2.207205608,17944.75,29459.20752,0.024977228,0,0,0,0,0,0,0,0.002898551,0
2,2,0,2,268.6987646,1.22E+03,268.6987646,1.22E+03,88.09090909,393.8637177,0,0,0,0,0,0,0,0,0.000749064,1
0.00001146,0.00002839,0.00001693,5,7.27E+03,1.02E+04,7.43E+03,1.04E+04,1246060.667,1582431.25,157.6980201,59.78028428,84.52462084,59.95216799,84.76309085,88146.33333,120995.8381,0.17188371,0.010822511,0
0.66151012,0.66151012,0,30,131.7521491,1.11E+03,131.7521593,1.11E+03,134.0769231,443.999257,1.01916E-05,0,0,0,0,0,0,0,0.011862396,1
0,0.00001092,0.00001092,2,2.16E+04,0,2.21E+04,0,3482434,0,471.2708431,0,0,0,0,0,0,0,0.016528926,0
5.1,5.1,0,2,2.375760545,4.266432211,2.375760545,4.266432211,2.8,1.326649916,0,0,0,0,0,0,0,0,0.001119194,1
0.7572,0.7572,0,2,0.782361127,1.439810702,0.782361127,1.439810702,136.5,300.751143,0,0.75692031,0,0.75692031,0,2,0,0,0.001189768,1
1,1,0,4,16.19884882,5.54092679,16.19884882,5.54092679,2,0,0,0.49978741,0.39993413,0.49978741,0.39993413,2,0,0,0.002495321,1
0.9437,0.9437,0,2,0.9507,0,0.9507,0,2,0,0,0.94351484,0,0.94351484,0,2,0,0,0.001167542,1
21.0955,21.0955,0,11,551.4388145,3.68E+03,551.4388668,3.68E+03,80.69387755,452.5336927,5.22802E-05,123.5586879,88.07329481,123.5595419,88.07404353,69,53.18521098,0.00085391,0.005350195,1
0.5,0.5,0,2,2.161626432,1.402517066,2.161626432,1.402517066,2.684210526,1.718402918,0,0,0,0,0,0,0,0,0.001121705,1
0.00950201,0.00950201,0,2,0.044817851,0.153937769,0.044817851,0.153937769,2,0,0,0.136497,0.136497,0.136517195,0.136476805,1.5,0.5,0.000020195,0.014285714,0
0,0.01044862,0.01044862,1,0.011622,0,0.0139576,0,3,0,0.0023356,0,0,0,0,0,0,0,0.003968254,0
1,1,0,2,13.39110198,0,13.39409625,0,24,0,0.00299427,0.99964602,0,0.99964602,0,2,0,0,0.001446132,1
0.9,0.9,0,2,17.18565209,0,17.18565209,0,2,0,0,0.89981679,0,0.89981679,0,2,0,0,0.001195457,1
0,0.0017689,0.0017689,1,0.00421408,0,0.00421408,0,2,0,0,0,0,0,0,0,0,0,0.000747943,0
0.8756,0.8756,0,2,3.37428097,0,3.37511135,0,13,0,0.00083038,0.87532231,0,0.87532231,0,2,0,0,0.001168907,1
0.6634,0.6634,0,2,1.35765086,0,1.35765086,0,2,0,0,0.66315446,0,0.66315446,0,2,0,0,0.001249219,1
1,1,0,2,3.27547487,0,3.27547487,0,2,0,0,2.99940511,0,2.99940511,0,6,0,0,0.00125,1
0.00005242,0.00501092,0.0049585,4,1.91E+04,3.18E+04,1.91E+04,3.18E+04,37206.25,62874.92723,0.211379713,447.3394123,447.3393599,451.9394316,451.9344207,784218.5,784214.5,4.600019295,0.003463203,0
0.01515119,0.01515119,0,2,0.037650225,0.011336335,0.037650225,0.011336335,2,0,0,0.18085503,0.16920397,0.18085503,0.16920397,10,8,0,0.016,0
5.1,5.1,0,2,783.9546763,3.02E+03,783.9546763,3.02E+03,389.25,1497.231257,0,25.00501826,24.99498175,25.00501826,24.99498175,2,0,0,0.001122965,1
0.8,0.8,0,2,15.06648261,0,15.06648261,0,2,0,0,0.79985723,0,0.79985723,0,2,0,0,0.001302932,1
0,0.0001005,0.0001005,1,9.90871139,0,9.90871139,0,2,0,0,0,0,0,0,0,0,0,0.006060606,0
0,0.000055,0.000055,1,17.19970599,0,17.25541784,0,4324,0,0.05571185,0,0,0,0,0,0,0,0.000610501,0
0.3508,0.3508,0,4,1.91E+03,0,1.91E+03,0,21318,0,0,0.96571359,0.88374408,0.96571359,0.88374408,7,3,0,0.002486016,1
0.75,0.75,0,2,1.8097,0,1.8097,0,2,0,0,0.74972636,0,0.74972636,0,2,0,0,0.001419446,1
0,0.00121479,0.00121479,5,0.06193439,0.086956423,0.06193439,0.086956423,2,0,0,0,0,0,0,0,0,0,0.012019231,0
0,0.539474,0.539474,1,2.426727,0,2.426727,0,4,0,0,0,0,0,0,0,0,0,0.001203369,0
0.8,0.8,0,2,10.82126979,0,10.82126979,0,2,0,0,1.32315396,0,1.32315396,0,4,0,0,0.001452433,1
1.3,1.3,0,2,1.3239464,0,1.3239464,0,2,0,0,1.29982837,0,1.29982837,0,2,0,0,0.00137741,1
4,4,0,2,5.184287601,8.282212532,5.184287601,8.282212532,2.25,0.661437828,0,25.00580573,24.99419428,25.00580573,24.99419428,2,0,0,0.001168224,1
0,0.00004546,0.00004546,1,0.2620241,0,0.2620241,0,2,0,0,0,0,0,0,0,0,0,0.001193317,0
0,0.00040431,0.00040431,1,0.004114725,0.003611065,0.004114725,0.003611065,2,0,0,0,0,0,0,0,0,0,0.000848176,0
0,0.00004008,0.00004008,1,0.72548626,0,0.72548626,0,47,0,0,0,0,0,0,0,0,0,0.000748503,0
0,0.8574,0.8574,1,67.84275,66.38525,67.84275,66.38525,9.5,7.5,0,0,0,0,0,0,0,0,0.000451467,0
0.00200346,0.0020253,0.00002184,10,6.50E+03,8.63E+03,6.60E+03,8.79E+03,769919,1359948.401,96.88150581,1.43E+04,3.55E+03,1.46E+04,3.87E+03,68014,24918,336.0275677,0.018382353,0
0,0.00068502,0.00068502,1,0.33102754,0,0.33102754,0,4,0,0,0,0,0,0,0,0,0,0.00136612,0
0,0.0000825,0.0000825,1,2.15E+05,0,2.15E+05,0,59761,0,1.07703417,0,0,0,0,0,0,0,0.000626566,0
1.2,1.2,0,2,1.237168335,0.670369849,1.237168335,0.670369849,2.9,1.3,0,4.8810959,4.8789041,4.8810959,4.8789041,2,0,0,0.001155402,1
0,0.000006,0.000006,1,0.04533001,0,0.08047334,0,22,0,0.03514333,0,0,0,0,0,0,0,0.008928571,0
1,1,0,2,3.74720839,0,3.74720839,0,2,0,0,2.07253622,0,2.07253622,0,6,0,0,0.001357773,1
0.7,0.7,0,2,0.354,0.126,0.354,0.126,2,0,0,0.69981917,0,0.69981917,0,2,0,0,0.001331558,1
0.5,0.5,0,2,8.938512498,36.06881253,8.938512498,36.06881253,2.047619048,0.212958855,0,0,0,0,0,0,0,0,0.000758725,1
0.05021781,0.05021781,0,2,0.197598499,0.275134385,0.197598499,0.275134385,3.4,2.939387691,0,6.90739897,6.87578984,6.90739897,6.87578984,179.5,177.5,0,0.014925373,0
0.5,0.5,0,2,0.541226671,0.161210969,0.541226671,0.161210969,2.476190476,1.051939144,0,0,0,0,0,0,0,0,0.001115449,1
0,0.00008081,0.00008081,1,0.00096816,0,0.00096816,0,2,0,0,0,0,0,0,0,0,0,0.001736111,0
0,0.11,0.11,1,112.1390245,0,112.1390245,0,2,0,0,0,0,0,0,0,0,0,0.000573066,0
2.5,2.5,0,2,85.33928032,0,85.33928032,0,2,0,0,3.3570007,0,3.3570007,0,4,0,0,0.001213592,1
1,1,0,2,1.03E+05,4.39E+05,1.03E+05,4.39E+05,17621.10526,74750.59005,0.366351901,295.4396949,295.4296936,295.4396949,295.4296936,9.5,7.5,0,0.001119821,1
0.964,0.964,0,2,1.0957,0,1.0957,0,2,0,0,0.96379829,0,0.96379829,0,2,0,0,0.001205546,1
1,1,0,2,17.71339354,0,17.71339354,0,2,0,0,0.99979191,0,0.99979191,0,2,0,0,0.00127551,1
0.56,0.56,0,2,1.79423792,0,1.79423792,0,2,0,0,0.55974485,0,0.55974485,0,2,0,0,0.001336005,1
0,0.09219715,0.09219715,1,0.04617167,0.04600109,0.04617167,0.04600109,2,0,0,0,0,0,0,0,0,0,0.001385042,0
2,2,0,2,6.223420476,13.02137368,6.223425238,13.02138821,3.619047619,7.24060107,4.7619E-06,0,0,0,0,0,0,0,0.000746826,1
0,0.0076675,0.0076675,1,0.094723538,0.128468843,0.094723538,0.128468843,2.5,1.936491673,0,0,0,0,0,0,0,0,0.000765111,0
2.4,2.4,0,2,2.076862571,0.849212232,2.076862571,0.849212232,3.142857143,1.456862718,0,4.79925512,4.24074488,4.79925512,4.24074488,2,0,0,0.001179941,1
5.1,5.1,0,2,4.261630692,1.768880407,4.261630692,1.768880407,2.166666667,0.552770798,0,25.00500124,24.99499877,25.00500124,24.99499877,2,0,0,0.001142204,1
0.9834,0.9834,0,4,2.824481242,5.292293043,2.824481242,5.292293043,12.2,20.4,0,0.53856886,0.44311089,0.53856886,0.44311089,4,2,0,0.00248911,1
0.96,0.96,0,52,225.821286,782.7969883,225.8212862,782.7969895,655.9615385,1969.971388,1.92885E-07,80.59524316,315.5927419,80.59524547,315.5927414,82.70833333,360.3762477,2.30667E-06,0.019468364,1
0.8365,0.8365,0,2,2.52E+05,2.52E+05,2.52E+05,2.52E+05,10034.5,10032.5,0,1.68744892,0,1.68744892,0,4,0,0,0.001219512,1
0,0.0153719,0.0153719,1,5.99E+03,8.45E+03,5.99E+03,8.45E+03,337.3333333,420.2866747,0,0,0,0,0,0,0,0,0.001043841,0
0.7242,0.7242,0,2,95.1695,0,95.1695,0,2,0,0,2.4128898,0,2.4128898,0,4,0,0,0.00118624,1
1,1,0,2,1.61498219,0,1.61498219,0,2,0,0,3.75070342,0,3.75070342,0,8,0,0,0.001403509,1
0.4,0.4,0,2,6.11360344,0,6.11360344,0,2,0,0,0.99186616,0,0.99186616,0,4,0,0,0.001490313,1
0,0.003,0.003,1,0.251852,0,0.251852,0,2,0,0,0,0,0,0,0,0,0,0.000596303,0
1.13635168,1.17924252,0.04289084,35,4.778400418,8.011888949,4.778400418,8.011888949,102.875,176.0613796,0,1.390191635,1.814105187,1.390431308,1.813921527,10,11.02270384,0.000239673,0.01522401,0
0,0.018,0.018,1,0.01979072,0,0.01979072,0,2,0,0,0,0,0,0,0,0,0,0.000839631,0
0,0.0003846,0.0003846,1,0.03295285,0.02692285,0.03295285,0.02692285,2,0,0,0,0,0,0,0,0,0,0.000670241,0
6.005219,6.005219,0,10,45.59931477,256.2043336,45.60175379,256.2039001,30.53658537,138.6158224,0.002439024,3.823628552,3.950473366,3.823628552,3.950473366,2,0,0,0.005763689,1
0,0.00030136,0.00030136,2,2.22451825,0.75047894,2.22451825,0.75047894,2,0,0,0,0,0,0,0,0,0,0.000910332,0
0,0.00016957,0.00016957,1,2.46E+03,0,2.46E+03,0,42227,0,0,0,0,0,0,0,0,0,0.000508647,0
1.71579365,1.76233934,0.04654569,32,0,0,0,0,0,0,0,11.25661532,32.81633346,11.26454172,32.81384003,12.72727273,9.506848336,0.007926396,0.012218404,0
0.32,0.32,0,2,185.2871878,0,185.2871878,0,2,0,0,0.31972422,0,0.31972422,0,2,0,0,0.001239926,1
0.8,0.8,0,2,7.19556481,0,7.19556481,0,2,0,0,0.79971378,0,0.79971378,0,2,0,0,0.001256281,1
0.8,0.8,0,2,1.5659,0,1.5659,0,2,0,0,0.79974002,0,0.79974002,0,2,0,0,0.001269036,1
0,0.0000755,0.0000755,1,0.00181454,0,0.00181454,0,2,0,0,0,0,0,0,0,0,0,0.001194743,0
3,3,0,2,9.70E+04,4.44E+05,9.70E+04,4.44E+05,15247.59091,69857.528,1.53409E-06,0,0,0,0,0,0,0,0.001118568,1
0.00002184,0.0000273,0.00000546,9,7.24E+03,1.02E+04,7.40E+03,1.04E+04,1161900.667,1640864.881,157.144728,0.14230937,0,0.25536952,0,1280,0,0.11306015,0.057692308,0
6.1553696,6.1553696,0,16,263.9147772,1.74E+03,263.9162686,1.74E+03,114.1041667,540.8130738,0.001491369,2.53E+04,7.96E+04,2.53E+04,7.96E+04,291.5454545,856.728276,0.000909092,0.005790807,1
1,1,0,2,2.680980952,1.427491374,2.684809385,1.423079225,2.523809524,1.621846321,0.003828433,0,0,0,0,0,0,0,0.001121076,1
0.00051246,0.00065246,0.00014,10,19.67552982,66.95635412,19.67600186,66.9564804,334.2,1285.000192,0.000472038,0.00031246,0,0.00031246,0,2,0,0,0.004697041,0
4,4,0,2,0.799489019,1.314959887,0.799489019,1.314959887,2.476190476,1.051939144,0,0,0,0,0,0,0,0,0.001115449,1
0.8,0.8,0,2,3.00207105,0,3.00207105,0,2,0,0,2.59936916,0,2.59936916,0,6,0,0,0.001258653,1
2,2,0,2,6.635504501,14.27607802,6.635509263,14.27609113,5.428571429,10.58557612,4.7619E-06,0,0,0,0,0,0,0,0.000745712,1
3,3,0,2,4.972309568,7.213202055,4.972309568,7.213202055,2.1,0.435889894,0,50.02179235,49.97820765,50.02179235,49.97820765,2,0,0,0.001255493,1
0,0.00001,0.00001,1,0.962795,0,0.962795,0,2,0,0,0,0,0,0,0,0,0,0.000856164,0
0,0.00032487,0.00032487,1,0.23410189,0,0.23410189,0,2,0,0,0,0,0,0,0,0,0,0.001501502,0
0,0.00004157,0.00004157,1,0.21635657,0,0.21635657,0,2,0,0,0,0,0,0,0,0,0,0.001140251,0
1.2,1.2,0,2,14.62805971,32.77174292,14.62805971,32.77174292,23.42857143,50.05955637,0,2.540103295,2.539896705,2.540103295,2.539896705,2,0,0,0.001179245,1
1,1,0,2,2.385798379,2.412041051,2.385798379,2.412041051,2,0,0,25.00507758,24.99492243,25.00507758,24.99492243,2,0,0,0.001150748,1
0.5,0.5,0,2,88.16795591,0,88.16795591,0,2,0,0,1.55184031,0,1.55184031,0,6,0,0,0.001468429,1
1,1,0,2,45.07597576,0,45.07597576,0,2,0,0,0.99977564,0,0.99977564,0,2,0,0,0.00138217,1
0,0.00017473,0.00017473,1,0.00191916,0,0.00191916,0,2,0,0,0,0,0,0,0,0,0,0.000636537,0
0.02400187,0.02401179,0.00000992,11,7.20E+04,1.37E+05,7.20E+04,1.37E+05,128597.2857,203627.4645,0.006820153,2.65E+04,4.59E+04,2.65E+04,4.59E+04,124821.5,216188.5197,0.004399563,0.003676471,0
0,0.00123004,0.00123004,2,363.2883452,363.2870103,363.2885577,363.2867978,1054,1044,0.00021249,0,0,0,0,0,0,0,0.001012146,0
0.07089232,0.07154738,0.00065506,7,1.19069386,1.794878479,1.19069386,1.794878479,8.666666667,14.90711985,0,1.630253593,2.719974654,1.630417358,2.71988078,59,88.45620385,0.000163765,0.003161698,0
2,2,0,2,152.0425479,697.1801436,152.0425479,697.1801436,102.7826087,444.5048986,0,633.6902351,633.6801921,633.6902351,633.6801921,39.5,37.5,0,0.001183432,1
3,3,0,2,2.996418566,3.331877869,2.996418566,3.331877869,2.1,0.435889894,0,75.04982223,74.95017778,75.04982223,74.95017778,2,0,0,0.001122965,1
1.2505,1.2505,0,2,136.3841161,0,136.3841161,0,2,0,0,2.88695,0,2.88695,0,10,0,0,0.001138952,1
0,0.00000546,0.00000546,1,4.07304939,0,4.29005341,0,3971,0,0.21700402,0,0,0,0,0,0,0,0.001183432,0
0.51,0.51,0,2,1.304050546,2.031159729,1.304050546,2.031159729,2.476190476,0.85183542,0,0,0,0,0,0,0,0,0.00110011,1
1,1,0,4,1.141466749,0.60748472,1.141470749,0.607483791,2.36,1.015086203,0.000004,2.00500736,1.99499264,2.00500736,1.99499264,2,0,0,0.00219539,1
0.30795402,0.30795402,0,2,3.25343873,1.802504892,3.25343873,1.802504892,5.454545455,3.201239429,0,2.55414602,2.53585398,2.55414602,2.53585398,2,0,0,0.001168224,1
1,1,0,2,686.8115662,1.37E+03,686.8115662,1.37E+03,439,872.5007736,0,4.555195075,4.544804925,4.555195075,4.544804925,2,0,0,0.001226242,1
0.6883,0.6883,0,2,2.79E+07,0,2.79E+07,0,825869,0,0.00130274,0.68803937,0,0.68803937,0,2,0,0,0.001320132,1
0,0.00061388,0.00061388,1,0.00062744,0,0.00062744,0,2,0,0,0,0,0,0,0,0,0,0.00109529,0
0.8,0.8,0,2,13.0542,0,13.0542,0,2,0,0,2.44899528,0,2.44899528,0,8,0,0,0.001426534,1
2.4,2.4,0,4,28.2459918,60.26882293,28.2459918,60.26882293,2.6,0.916515139,0,2.585913828,3.202482914,2.585913828,3.202482914,2,0,0,0.002337814,1
0.8,0.8,0,2,7.2369,0,7.2369,0,2,0,0,1.5995891,0,1.5995891,0,4,0,0,0.001267427,1
0.5,0.5,0,2,2.855693017,3.717008405,2.855693017,3.717008405,2.473684211,1.044707013,0,50.00504054,49.99495947,50.00504054,49.99495947,2,0,0,0.001119194,1
0.5,0.5,0,2,0.722652858,0.617133192,0.722652858,0.617133192,2.1,0.435889894,0,25.00501959,24.99498042,25.00501959,24.99498042,2,0,0,0.001114827,1
0,0.00005975,0.00005975,1,0.017089225,0.013133585,0.017089225,0.013133585,2,0,0,0,0,0,0,0,0,0,0.000951475,0
5.5,5.5,0,2,4.564985682,4.552538439,4.564985682,4.552538439,2.421052632,1.042052099,0,177.7167503,177.6722497,177.7167503,177.6722497,5,3,0,0.001259446,1
0.37413475,0.37413475,0,2,38.04783842,117.2710463,38.04783842,117.2710463,88.66666667,114.1933754,0,0,0,0,0,0,0,0,0.000793651,1
0.0657765,0.0657765,0,2,0.0858104,0,0.0858104,0,2,0,0,0.025,0.025,0.0327922,0.0172078,1.5,0.5,0.0077922,0.005249344,0
0,0.0000273,0.0000273,1,0.0006068,0,0.0006068,0,2,0,0,0,0,0,0,0,0,0,0.000577367,0
1,1,0,2,1.074295355,0.760024235,1.074295355,0.760024235,2,0,0,0.99986588,0,0.99986588,0,2,0,0,0.001260239,1
1.25,1.25,0,2,8.36809323,0,8.36809323,0,2,0,0,3.2595124,0,3.2595124,0,4,0,0,0.001144165,1
0,0.0099018,0.0099018,1,4.765816,0,4.765816,0,10,0,0,0,0,0,0,0,0,0,0.000702247,0
0,0.00012312,0.00012312,1,1.10E+03,75.87669679,1.10E+03,75.87669679,5289.5,721.5,0,0,0,0,0,0,0,0,0.001577287,0
0.00490001,0.00495626,0.00005625,3,0.00510625,0.00489375,0.005251875,0.004748125,2.5,0.5,0.000145625,0.0036,0.0012,0.00379687,0.0012,5,1,0.00019687,0.002392344,0
0.4,0.4,0,2,5.03935434,0,5.03935434,0,2,0,0,1.39858972,0,1.39858972,0,4,0,0,0.001481481,1
0,0.00025114,0.00025114,1,0.0116,0,0.0116,0,2,0,0,0,0,0,0,0,0,0,0.00088574,0
0,0.00140456,0.00140456,2,0.025338745,0.022553455,0.025338745,0.022553455,2,0,0,0,0,0,0,0,0,0,0.016528926,0
16.62274305,16.62274305,0,72,71.41451468,224.5683343,71.41452817,224.5683862,538.039604,3514.099152,1.34823E-05,4.75E+05,0,4.75E+05,0,4333,0,0,0.028458498,1
0,0.0100203,0.0100203,1,0.1797881,0,0.1797881,0,2,0,0,0,0,0,0,0,0,0,0.000581395,0
0.5,0.5,0,2,100.3566072,433.5149681,100.3566072,433.5149681,8.95,28.24265391,0,0,0,0,0,0,0,0,0.001113586,1
0,0.00273765,0.00273765,1,0.00274443,0,0.00274443,0,2,0,0,0,0,0,0,0,0,0,0.00245098,0
12.92000648,12.92000648,0,11,53.68344931,312.5710624,53.68347151,312.5710602,93.10344828,631.0125877,2.22022E-05,130.9525921,108.9711703,130.9529141,108.9708542,20.25,19.44704348,0.000321933,0.005268199,1
0,0.019,0.019,1,1.33E+05,5.79E+05,1.33E+05,5.79E+05,15389.2,66101.96403,92.77091852,0,0,0,0,0,0,0,0.000773395,0
1,1,0,2,5.55414429,0,5.55414429,0,2,0,0,1.99933263,0,1.99933263,0,4,0,0,0.001397624,1
0.00810796,0.00810797,0.00000001,3,2.04E+05,4.08E+05,2.04E+05,4.08E+05,639167,1278328,0.023029282,5.10E+05,5.10E+05,5.10E+05,5.10E+05,1597912,1597911,0.05767985,0.000940734,0
1.7062,1.7062,0,4,32.95171189,67.75942024,32.95172765,67.75941445,28.04545455,40.62296403,1.5757E-05,0,0,0,0,0,0,0,0.001506591,1
0.00016434,0.0050273,0.00486296,3,18.04351791,37.77743526,18.85781879,39.59761267,23569.5,52663.65082,0.814300877,447.3762824,447.376118,451.9396118,451.9345845,784438.5,784435.5,4.56332945,0.002840909,0
4.8,4.8,0,8,11.70541013,30.46069951,11.70541013,30.46069951,6.78125,4.87169359,0,4.500124998,4.510948224,4.500124998,4.510948224,2,0,0,0.004602992,1
0,0.00035736,0.00035736,1,0.00076333,0,0.00076333,0,2,0,0,0,0,0,0,0,0,0,0.008333333,0
0.8,0.8,0,2,6.08E+04,0,6.10E+04,0,8490,0,242.7952,1.93116663,0,1.93116663,0,6,0,0,0.001349528,1
0,0.0139776,0.0139776,1,0.015,0,0.016,0,3,0,0.001,0,0,0,0,0,0,0,0.000986193,0
0.13101092,0.13108736,0.00007644,24,1.758863857,3.822151109,1.925936518,4.17302717,445.1578947,1095.33404,0.167072662,3.51E+04,0,3.51E+04,0,26305,0,0.04165496,0.043557169,0
0.56,0.56,0,2,6.1441,0,6.1441,0,2,0,0,0.55975419,0,0.55975419,0,2,0,0,0.00132714,1
1,1,0,2,3.451685409,1.224971675,3.451685409,1.224971675,2.523809524,1.562020902,0,0,0,0,0,0,0,0,0.001123596,1
4,4,0,2,3.530819908,1.868581518,3.530819908,1.868581518,2.285714286,0.93313895,0,0,0,0,0,0,0,0,0.001212856,1
4.1,4.1,0,2,1.936580273,1.301846713,1.936580273,1.301846713,2.181818182,0.574959575,0,0,0,0,0,0,0,0,0.001148765,1
4,4,0,2,6.156364255,9.545189356,6.156364255,9.545189356,2.571428571,1.178030179,0,25.00500148,24.99499852,25.00500148,24.99499852,2,0,0,0.001111111,1
0,0.00005,0.00005,1,0.02467,0,0.02467,0,2,0,0,0,0,0,0,0,0,0,0.000896861,0
0,0.00517834,0.00517834,1,0.7099047,0,0.7099047,0,2,0,0,0,0,0,0,0,0,0,0.003703704,0
0.4,0.4,0,2,0.9645,0,0.9645,0,2,0,0,1.88835599,0,1.88835599,0,6,0,0,0.001539646,1
0.002965,0.003,0.000035,5,0.005113753,0.003100461,0.005113753,0.003100461,2,0,0,0.00145375,0.001073891,0.0014625,0.001086241,2.75,1.299038106,0.00000875,0.004945598,0
1.25,1.25,0,2,2.6598,0,2.6598,0,2,0,0,5.70419384,0,5.70419384,0,10,0,0,0.001157407,1
1,1,0,2,4.0109,0,4.0109,0,2,0,0,1.99961553,0,1.99961553,0,4,0,0,0.001230769,1
19.8,19.8,0,4,3.647126723,4.052001202,3.647126723,4.052001202,2.238095238,0.749905512,0,1.78E+03,2.52E+03,1.78E+03,2.52E+03,76,104.6518036,3.33333E-06,0.001504325,1
0,0.00007353,0.00007353,1,0.00258741,0,0.00258741,0,2,0,0,0,0,0,0,0,0,0,0.001988072,0
2,2,0,2,3.74886919,0,3.74886919,0,4,0,0,2.15342326,0,2.15342326,0,4,0,0,0.001233806,1
3,3,0,2,3.254616574,1.976507123,3.254616574,1.976507123,2.333333333,0.712696645,0,1.29E+03,1.29E+03,1.29E+03,1.29E+03,63.5,61.5,0,0.001218027,1
0.30033155,0.30033155,0,2,0.382382749,0.515777606,0.382382749,0.515777606,3.142857143,1.807015806,0,0.618562,0.550438,0.618562,0.550438,2,0,0,0.001302083,1
0.5,0.5,0,2,626.506352,2.72E+03,626.506352,2.72E+03,69.1,290.1914713,0,0,0,0,0,0,0,0,0.001110494,1
29.0375191,29.0375191,0,27,38.93345572,15.48897376,38.93353659,15.48914374,34.26153846,15.62471112,8.08662E-05,0,0,0,0,0,0,0,0.013113162,1
0.01091847,0.01101734,0.00009887,9,2.761498753,13.97747725,2.761509465,13.97753291,127.8928571,453.2626438,1.07121E-05,0.003528325,0.004045343,0.003534425,0.004040033,1.75,0.433012702,0.0000061,0.006147541,0
0,0.00000002,0.00000002,1,0.51061906,0,0.51061906,0,18,0,0,0,0,0,0,0,0,0,0.000297442,0
0,0.00020303,0.00020303,1,0.002825985,0.001207105,0.002825985,0.001207105,2,0,0,0,0,0,0,0,0,0,0.004901961,0
0.75,0.75,0,2,1.13307594,0,1.13307594,0,2,0,0,3.92081257,0,3.92081257,0,8,0,0,0.001144165,1
2,2,0,2,2.02031551,0,2.02031551,0,2,0,0,1.99985031,0,1.99985031,0,2,0,0,0.001351351,1
0.375,0.375,0,2,287.513117,0,287.513117,0,2,0,0,0.37354255,0,0.37354255,0,2,0,0,0.001507159,1
0.00006532,0.00028092,0.0002156,4,1.80E+04,7.71E+04,1.81E+04,7.73E+04,205763.8636,746663.4864,51.56827323,1.85E+05,1.85E+05,1.86E+05,1.86E+05,522860.5,522856.5,330.9556169,0.006033183,0
0.00092274,0.00092274,0,2,0.009599194,0.016075326,0.009599194,0.016075326,2,0,0,0.00834402,0.00834402,0.00849874,0.0081893,1.5,0.5,0.00015472,0.015503876,0
0,0.04580633,0.04580633,1,0.04581977,0,0.04581977,0,2,0,0,0,0,0,0,0,0,0,0.000918274,0
