wallet_address,malicious,bitcoin_spent,bitcoin_received,total_balance,total_transactions
112HcB1qx522KMYuNxEXci33KcqvkMjtbA,FALSE,160000,160546,546,6
112nk6avNkXSdQgRoLHVDw6sUNskU22k5H,FALSE,1575,500546,498971,3
112paD2HRuFD18YJoNKkWP9joxhEMeJjUs,FALSE,0,3832,3832,1
112WZgnvrtbuRqpFetCaJ5kssM76E2quWY,FALSE,0,37732,37732,1
1135SwnRwXxGcDfAX7p5nXR27puzKDvjHy,FALSE,0,1000000,1000000,1
112nz7dysHVueGV4PsiN3qfbcRo3DJQA6i,FALSE,0,278183,278183,15
112sUST7WWRb3wWd8aJoK2vde9Kx99SbbN,FALSE,0,55049,55049,1
112LjdBjUkDEsHZVbRUeESu5t7SD4GX8Xz,FALSE,0,40016000,40016000,1
112U2uQNjMLEMRDNc4DmFbKDRECAbUAotK,FALSE,7450000,7600000,150000,9
113QMkpipViRsgNmCKzKQUPSF6fTBQQKWU,FALSE,3038173,3038173,0,2
1123whi9hhzPfGMUQLghGB3t4AMPSV9itu,FALSE,0,59440000,59440000,1
112fo7HVem2GCTPdsoQhof1KaVVAeGRZNx,FALSE,0,8972,8972,1
111111111111111112hScZuq9Ahc,FALSE,0,2730,2730,1
113Yxjq3nh45SfC85C77m2a5TF6QGScStZ,FALSE,16803272,16900518,97246,24
1132ttwdbtGHJtPwwsvaWEvbbBEziHgyQ6,FALSE,859522,883088,23566,17
113dssCnHAT6a7Jo1AgzWxmYkuF8B6CQgk,FALSE,1137576402,1137576403,1,448
113kR4sqTTUyiawCuBy8xiNi4eEXS1upoi,FALSE,0,426017,426017,1
113PVBiD2dt6bdG3LeJjkPLnbC378UwVuT,FALSE,9801538,9801538,0,2
113Uw345wC1cq2f8QpoQ2FFK1yccru7Kc6,FALSE,0,114600,114600,1
113PAjQPG27Lbhyf7zt3KdZZJp433EzLmc,FALSE,0,1896852,1896852,1
112Yb7sNucDCVcpBnx428F4URJ6E8dRV2f,FALSE,0,12961,12961,1
1121tWqC24j7oErAF3Npzqo1cPUfjW41CZ,FALSE,0,2012444,2012444,1
113co1ycz2ZWaz49cJrf6Ri71uzwFqMe7Q,FALSE,0,1000,1000,1
112WZmHS86ier8fx9GFYtMxPoKyTbQbMmP,FALSE,0,1997,1997,1
112gfcPSex2tPYFD5wYUWZHZzoSyrPUqxP,FALSE,0,689791,689791,1
112Q49aZcb5Vucwhe4MbKvC2sKndwZWrNA,FALSE,0,3347,3347,1
112ZwZyy5ia4Fy46cHSVjoaNmbcCG5SQTW,FALSE,558004,558004,0,2
113DdZDfU7nPMY2FJS4uTZpcuVfKfroNcJ,FALSE,0,614674,614674,1
112NrJMQdNcLaAR8dqGCDMotgGhi6d3S4e,FALSE,0,727840,727840,1
112ajbaWMPJPQ65CjaxDTber8g1CqqWndB,FALSE,0,225388,225388,1
113XsQQsjCTQvM7FAUJyv8eCcgGUzQLC6G,FALSE,0,212085,212085,1
113p8X5b2SGHXQvMtXuaZNL4JEMwT86NhZ,FALSE,0,5120,5120,1
112SoypzXhhc6KPghgNw3ivFF4yGykA16z,FALSE,0,30000,30000,1
113k7ydZhcwiHqFiZzJR8mbGELgNqBEwRR,FALSE,0,46772,46772,1
113ouoNQsdBCAGri6wC1ZAyUkBZ53MiLrH,FALSE,150000,150000,0,2
113zJqD6Li4XZuxSDmmTRQedeFCU8JcVTq,FALSE,0,18639,18639,1
11114Zs7C1UuwhVrKMsoHjdXE5hw9j4Y,FALSE,0,1000,1000,1
112BPCMhwfdQsrru8asLHejHMke1eUgSit,FALSE,0,100000,100000,1
112YLcMBZ6tasB5KQYSG2zGY73DD5jngow,FALSE,0,1000328,1000328,1
112TjHkqs1PECkW7fAq4EurScG79W2UfAA,FALSE,5468200,5755602,287402,2
112ePEEZRLq2LXS5JSwf2u1Qoe95oS2pze,FALSE,0,79586,79586,1
112U4sc51PaZSXEgadnJjJYHiu9h1Z1fCi,FALSE,17714,54368,36654,14
111111111112ZkE8UvCp8JCNRhfuBoo,FALSE,0,5480,5480,1
112o1E3RX1yuMvKhRct8BX3kc3Gr3C39XT,FALSE,0,3946,3946,1
11111111111111111Lok2dGhWpaF,FALSE,0,1000,1000,1
112enwtTr9hqPk16thuRAm49pPF8QDv1cK,FALSE,0,31105,31105,1
112EeyBeeJ3wqPT7ef9xaLWfBuz1CVcXsk,FALSE,1022534,1022534,0,2
113J1Ecx41JGW1upKhFzxcAE1wqWYKkaih,FALSE,0,85310,85310,1
113xMnxYKaaTxGVXp389QdBdrqpsetDste,FALSE,0,3877,3877,1
112hjUM2ajLyxBF55s4DPbG4nk45SToFy2,FALSE,0,52548,52548,1
113ym2FRGHnaUEHWnp1RREoyv7x8DjSbDk,FALSE,0,58065,58065,1
112cN76GwugFTQTwGEuQMacBJLS7yuTPA8,FALSE,0,6989,6989,1
111NUuJF6yYijegB6ZpK99rFFekAVTwRa,FALSE,0,3622773,3622773,2
112rjtpq8XzSUw219qmvhbWfkL9UPrMUXB,FALSE,0,30940,30940,1
113pcaQ9RJh5p4yyeP2LisD25DmVTnZZz3,FALSE,3203314,3216517,13203,15
113AmKqxe3YHaRkgFUmHmXAi3y8QXZumAD,FALSE,0,2371900,2371900,1
113mvaYJcovMr3uWocu2EUXF65HVKVphLi,FALSE,0,1,1,1
112VNPQpQ5ZWEt8cvgG5tgcdympnKqoYBJ,FALSE,10620,21638,11018,5
1119gk5MmjE8E5vZCxHL1MnbLnJVUJcDj,FALSE,0,546,546,1
113inv5GiJfVwJ78itDX9LAZ1W45id5dyR,FALSE,0,6024,6024,1
1133pPWq56Jgx4skXJTkEwhFwq55npHimj,FALSE,0,2655591,2655591,1
113qD85mXMjhp7TWY9asxGbgaYRchb82dY,FALSE,0,3259,3259,1
1124Rnr8J7Hhm5Y4ECEQDd71WVeCs5DZNY,FALSE,0,32000,32000,2
112BrqgVgL25xUQpzoj33pEpk4bspKJuhM,FALSE,0,7276310,7276310,1
113YTx1aomNyDox3vBZx2aV1FBrEbrdFDc,FALSE,116366898,145513121,29146223,3
112HvWdYBLuN8H7sgPoVipyEGWCv6CmAP6,FALSE,0,194350,194350,1
113ACGybUjo65hYqZqZd4kuwC1qas3S4V7,FALSE,0,667,667,1
112z49inma1aPiwTVkXdQznKBPRUeb6YGC,FALSE,74043148,75990000,1946852,2
112yU6M2rEaTWdimjJf5m1oV3B5D5Mwd6f,FALSE,0,1684,1684,1
113WVWbbRoYes1HxaHUM5bdPXNtejB3kE9,FALSE,0,270351,270351,2
113bYu3zwwdRsGGX2cMgJT9FrGgP9zJCCs,FALSE,0,1220,1220,1
112BqMoYdERwdRJ2yPRYrBkP9iwDuDd76a,FALSE,897900000,899330000,1430000,3
112Qbr1Cs8a7STARpXj5AvS5yynVM5EJ77,FALSE,0,498445,498445,1
113WgWHpUdzMf7hjWQKMHEWzR6dNrgW31B,FALSE,400000,643765,243765,5
112iVhz1ez5Lf1gdwz5cpwKsa9CTCXHys,FALSE,5450000,6200000,750000,3
113VvWFJa2jyuVeGN4tzvQWGAb81ciMSjx,FALSE,0,738000,738000,1
112HZ45nsT2sSBpPyADoRgcnSSNUzaaYZq,FALSE,0,5425,5425,1
112c7wijUKfMnW4UkpFVHepJsnjGJFbaab,FALSE,6006,10920,4914,31
113ik6fk5AcMZttRFuqa3Aev9V3QUsNyHH,FALSE,0,34232,34232,1
1114Qku2hf5zRKCmoVZS2UudSBkGEA3WL,FALSE,0,2730,2730,1
1125UUEKeHWJmVexWzbiSypUqc74fANaQe,FALSE,0,148368,148368,1
112aSGumjR9eqRy4Ys66iAbMVLV3ozqmLq,FALSE,0,1050,1050,3
113s5FNcFGJZG5cjuctssxw4Q7cnDfSM47,FALSE,0,399774,399774,1
1132zKAEzHYVSPxx4fKNq7AWW98MDZjMB9,FALSE,18898,18898,0,2
113eLNADrTB6Vqr9QQ9DabdhndE7YdRqF6,FALSE,6101598,6101598,0,2
11387FrREeAnzbQvyAXAYcE4y1Gq6FxMSH,FALSE,603914739,604386432,471693,39
113zmrUbTJqHoKM4ACay49FvxiGxgyJjGg,FALSE,99990000,100000000,10000,2
113XP5a162CvM7C1dssvWmYNZrqxqEDAvW,FALSE,0,160000000,160000000,1
112RscxMLuff1hvVBNZbPxsnkC2Nnw2w67,FALSE,0,1104180,1104180,1
112uMUBqrT1rgiDkC8WPFPrmcXMmErCqkj,FALSE,0,23000,23000,1
1135psR9C8TW3ZycVU1foi7Nq2YGV3Fzma,FALSE,0,1544,1544,1
112Y9uvgTuQwzskCk7tXKV6D6m2G2P1Xn3,FALSE,0,28314,28314,1
112GpLgpfNhQf4qZzYwpoeyZDhYx5XgMNN,FALSE,0,512889,512889,1
1128xYu1WhEqcsutNbduru1SexD2XzPPA5,FALSE,0,5213396,5213396,1
112Acqi3bK938BRZpVfoK2qpBPTFiYWJVD,FALSE,4698731,4698731,0,130
113HudhKDSSzVueUDFSvAh1cDJf7bhAsbd,FALSE,0,11564,11564,1
113DPEqaxrr3ReZ6vTAzBCq4ce8vvSvzY1,FALSE,0,520049,520049,1
113T511evn4Qqzs7K9yhGjQp5j8V16kRNj,FALSE,0,1724,1724,1
112RHXAr6rYnsuTduY7srCmRLDsr88Pv38,FALSE,43000,43000,0,2
113T9myqefFp9kiFWx5FHZ56BmUcuFwNbX,FALSE,5546,6546,1000,3
113CqHrpZKs4Dazoy5ZVog4iykCwXyvhdp,FALSE,0,954100,954100,1
112ArUA7oySw4f7hhjLfoRZbNvwxnd2eZn,FALSE,4327294,4340315,13021,143
113vNouu58zuktrwbz3GDDPkZU7TcxUqVE,FALSE,0,10337,10337,1
113KCKvzyujRhmBa5X6SjhouVFC5jTssKC,FALSE,0,69470,69470,1
1132MnvzvBKpxkWSwPjLunQdyH5ucPRcer,FALSE,0,53465,53465,1
1138LGYAm37aqmB6YC4r9V9T8BmKqFnd9m,FALSE,1163285,1163285,0,2
113sJ9XU9QndQ1LWAWVRksCcEpue2ExyCM,FALSE,22500000,22520000,20000,10
112PTzfQG24x7zGs7rt6Tq4YAwGcgdge6V,FALSE,0,10196,10196,2
112UAXzNFMYfyeEyGvcn8RCjCxaobskHgb,FALSE,7265724,7575813,310089,12
112h4Wo5rTgGRoR46yEsHZXVimr8B2g8gD,FALSE,546,1638,1092,4
1134WLqYurimA5173jb5PykqoMdmA3QzPr,FALSE,0,91092,91092,1
112e4LGvWx5YnJxN6BafjKEfg4KM6svHtW,FALSE,122803000,122805730,2730,3
112NVSxyDvptsWJ2dnmGbqVN98TCTj36Rd,FALSE,546,1092,546,3
11287L6g9zEqnuHSfxPzBZYuqBQcVfHK7m,FALSE,0,14538,14538,1
1122YQt3yUdQUgHwqQKizdg2Prp8uwEJwP,FALSE,0,202457,202457,3
1137nHmcuCfLZhaKan4udAhsbsxfCd6WmF,FALSE,4382772,4382773,1,3
112ATxFiFbPbTMNGe7bR1LNfeQRhsKFBMJ,FALSE,0,811,811,1
113npwVdNMS39K2P9iemMbthNQMnudF4QY,FALSE,611686,1541883,930197,68
113ABK5ToCnbBa5WDr4EpsJEgTu3CWeubc,FALSE,0,603357,603357,1
1124ymXHY3BQoYCQSn1E7M3qcWALwZpK3e,FALSE,2287320000,2287320001,1,41
112w25DpnGM7oG1KPxzJE3LnAZwmShjn1C,FALSE,0,80016,80016,1
113fPq5iimMZWCU1xftCNnWNjzF7eieqs4,FALSE,0,153975,153975,1
113VXYHKdYA6h3mGCV54rM41ht1cY9cB57,FALSE,34928,501638,466710,7
113bTgj8TGmUXK57vy4VZ8azJmCWdFcFPV,FALSE,0,157656724,157656724,1
112DoeUEkHmVT6jgtTnnjzHBQYkeVB2NzH,FALSE,24665960,25235217,569257,7
112KCSSi4qbHwDqsG9sSseSrp3krENXzYw,FALSE,0,5334202,5334202,1
113KaGm9Vsf39txJhtiFkngzvqmEiejkSa,FALSE,0,100000,100000,1
113MsDy1H4jwYbMRtFM4norPDeHptfaehn,FALSE,461576,461576,0,2
112FU9TJCnMZq8zGUQrzj3G2z5jiXgDE9,FALSE,294128,307517,13389,3
112YGHSwVS29hcSgDnE5BSRsQyuSzkfoNx,FALSE,0,2354,2354,1
111QJqQYPVJUuaYwcyo48V6Dpq79ZaGpj,FALSE,1240030000,1240050000,20000,10
113PC8t9C5dZx9ahm53RyQ2CQ9dvfrChdE,FALSE,0,48332,48332,1
1121zjEK9ZHSbiZ6L6SND5ezWfJtmD4qwM,FALSE,0,99810,99810,1
113gXFn7xtpeqG1cuaBecfQfHsMnPPac9H,FALSE,0,85310,85310,1
112NieEmYDHSGLcbiRemNVVWqUP67C2NqK,FALSE,2400,3000,600,5
112dSpGeUQUgVi9BjzRnx1zhquZjS8LE8u,FALSE,0,180000,180000,1
113KmaYDnDphvV5qrieiCHCHZah2TxR7cT,FALSE,199840000,200000000,160000,5
113jqiP2Pnnr1w5AHfuWyNY1hfKQSrdp5S,FALSE,0,24247,24247,1
113VWYRSccaQ675qqMd5MLEk9Eg6Ah2Yc5,FALSE,0,242133,242133,1
1126GLyiAT7PrJhSTP6qpiAMc9duyeGQYm,FALSE,1042730,1046006,3276,6
113ynfPh1bawBxAPLT2eB9pokiKbPa89yG,FALSE,2494064,2494064,0,2
112wQowvN98jqP6TrZtnv9e92KnXcMTkS4,FALSE,1141800,1141800,0,2
113SpbdMaXjPXEDDEucD8SxtEdCJVLiuj9,FALSE,0,345765,345765,1
112dJUuY2woEJsxa88dKUBZ7VAQNobDY39,FALSE,60000,61092,1092,7
113kF5oLzf16Fpuj26vBNwAuXH141btjqw,FALSE,0,1091301,1091301,1
113JV6T4TvLdBJCysDZFjQucABBN1MZUyB,FALSE,0,5542,5542,1
1111111111111DEdNGwrwfykgSBpj,FALSE,0,2730,2730,1
1127BfoKrSTTRRKzmRwiJML2ch7irzuX6X,FALSE,0,1000,1000,1
1125VxRxgEF72b8zGobGRAR6KbiG9rGgXm,FALSE,0,12280,12280,1
1134Bivzrnb4mJDPxRGRni5LAKRusqsUEn,FALSE,0,43000,43000,1
112zUVViiJi4fMEVn3y317uerqxY4Je3yq,FALSE,28932,29589,657,2
113GsSQJ7NXLzz5RKyGm23JJu6u394gK6A,FALSE,0,586960,586960,1
112W16udAPCPCwgBzbSinXbH528qRJDSwL,FALSE,0,3000,3000,1
113XpCKyXpMB5rkYmh6koo1gykvBr7yuwX,FALSE,366137,366137,0,2
113tFmYLELwaxTmQvXdsAQ5oTEx4XGDRsP,FALSE,0,30000,30000,1
113axBKziUzBugLhvC1Y94TDQeX8YQrANf,FALSE,0,6990,6990,1
113XwtGQZUHbm2pGMNkk7kyNhzaqB84YRE,FALSE,79370000,79370000,0,2
112fGboBsz5YkLbS2LZEVyULbQsjh4S8E,FALSE,0,96506,96506,1
112bMMMeLdiZZk1anN5JbHRrvuA3RSLQrx,FALSE,10100000,10189999,89999,2
113MX4MmVKLqSyW8nafq7NWoU3XZ7HCcnW,FALSE,0,548,548,1
112pAVeAWBU7Ayj1QNJkmV5cRA9AR2aKbW,FALSE,0,41589,41589,1
11111111117uXnx2Dq91CuBZvnh4dnL,FALSE,0,27400,27400,5
112PxT8ccptCcWc7Ab1etrqGVMyPHLqo7j,FALSE,0,994243,994243,1
112xnf5uq72aCBUdNay3G464wXDMM29ufj,FALSE,591707,591707,0,2
112pyajEznagnwePebsZfeBykmu48Wkn25,FALSE,0,70210,70210,3
11111rzR5PcKtzeiVEkvepCNa9wraLG,FALSE,0,550,550,1
112nUNNtZXafUtjrLboNvPP2hZw3Bn2SRo,FALSE,0,1000000,1000000,1
113d1yFHD7aDJwQEkyPGG7ExcLpjwKFgHf,FALSE,0,3000,3000,1
1125fmdogcFDYCV2PpDecG1uR9imMxLdR2,FALSE,0,213250,213250,1
112V3DfW4uhjnumFkYp773ijagSsZzCz8R,FALSE,2000000,3000000,1000000,3
1123f2K3mRVHPdRYp5eBx9WiTMQpVbz7dX,FALSE,0,18499,18499,1
113wnJFwB5BsugZEGKFr5P6xxEUcaqoGTL,FALSE,0,1117000,1117000,1
113eLGmZ2ma4nR6rqZ5G8YquiURuDhPAyR,FALSE,16552,16552,0,3
112ozG9m9gvnLw9mnyVYMGrwKoLGhTc3Gi,FALSE,836521,2221405,1384884,4
1137WLzzWyiaNg6LAiigq12qcmeQeJKKSn,FALSE,0,13385,13385,1
112WQ85QRGkG3qvfpzjtmnvRGN4h85VQCK,FALSE,77113,77113,0,2
112uXb2V6MjY7huv2BnpyPny8fRH28Yidv,FALSE,1414695,1414695,0,2
112HJWJoisL3Ft3hvj7dC6EHsjBZgTSocW,FALSE,0,1010858,1010858,1
112X4LFk6Zb6HxtRkgophBEe4pVMrRvH5A,FALSE,0,1966,1966,1
113rWPJB4wNPTEcyS52MwSoUTdyKDiMYTv,FALSE,0,979430,979430,1
112ojEE5bGhAfEnQiWY2xEPZFQnmchdxdF,FALSE,0,4215723,4215723,1
113dZcLQWsUxCpgrhTCLoDraTpbdf6643q,FALSE,10627,17987,7360,7
113peQNNWK1ijkBAhyeUH2C9WGHdCyW4nK,FALSE,0,13328,13328,1
113SsDJBwWMVJ9mvNYtdbX7HzF6gvdJph,FALSE,1219228,1293652,74424,4
1139qohpxDydHLtNL2oPyJE97mSVMXNSGr,FALSE,0,2500,2500,1
112kixMks3wpzNdWiZprWUngcvox7c67qQ,FALSE,0,5000000,5000000,1
113HPigWZFXq3ik2wb8pty97iWSD8DQGUf,FALSE,0,3049,3049,1
113wxCc3wTaMt5xRqAKNBaSqaKm7RyY1bT,FALSE,0,5500,5500,1
1134UQ1Ha8nzStvts4bjAoxC8yYfyhjXv5,FALSE,0,989973,989973,1
112qeK9zXfRdL5dGKTfUCnTbmgLoUbsZYi,FALSE,0,3803000,3803000,1
113sga7EY2teSEePktDyKFvut765cz8DXB,FALSE,3087159,3120291,33132,41
112m4VxnsoPAPJDNwAcLhJYbajeifgCAic,FALSE,0,7914,7914,1
113ziGzCzLWuLrU54TShyTZ4jPW5mNT1SN,FALSE,0,310828,310828,1
113GycvRAFkgCFwoeoSoKERgRLmwkmxw8,FALSE,0,117554,117554,1
1133r7g4gKdBy7RmhVxPB6ksaWjCZBfx2i,FALSE,0,1000000,1000000,1
112JsCtftkkbVaWZtVKSTdfWAr6eWEKg6q,FALSE,620774,961368,340594,3
112CkiR45FJjb3dkFxx7WacS7Dgdf4MdV,FALSE,0,548,548,1
113LDeAYWGRZyqMFv4bdnC4HVcPnU1cnKb,FALSE,508426133,508426134,1,3
113T5ufbZHQFW5qYGx4Fkeh4ZEyMMLSRaD,FALSE,0,11664,11664,1
112qmjXRnPLrJrdyvEwrPdyCwxNhnmFCGM,FALSE,2702732,2714885,12153,10
112nejJkHaPrMhL2tidcmqcuc3KeqWkShX,FALSE,0,5000000,5000000,1
113BtRiNCh9qYzWmdAWKgoddAC2k6Hp1eL,FALSE,0,181815,181815,1
113HbxJjHWj6X9uCoAkx14rdEZ1nHugs2M,FALSE,0,1507057,1507057,1
1128U3SQHB51Avw4Joj8MBPMRJmM4zHjoj,FALSE,0,52788,52788,1
113RuRQdfpu6KqeSAavkQNNBoBuGdceYCm,FALSE,0,1000000,1000000,1
111Vn8MbbrrxoEBikRDaoPrh5SUu4kiQ,FALSE,0,5480,5480,1
111NAs5UsjZiQiw1xssqgiMGEA1CHAaMp,FALSE,0,11000,11000,2
1128hMciixbmUD7RxG93q33r5iGcZLQfp7,FALSE,0,480000,480000,1
112kf6WLh953oJDYiS2PzXBe1byGkczS1Y,FALSE,141683149,141683151,2,4
113vZahAWo5udZdSQfSoGyv3Ls7pJq7DVj,FALSE,0,700000,700000,1
112eDjDCdE2dcrpYZEtdHUEcf3bXTRAa1B,FALSE,0,571,571,1
112dENuJdNHeE2u2hFfJLD5qXao4ENGJWr,FALSE,44961,67309,22348,3
113LQxuDGjqjZokJLa2PSNyQAnqvo1L4eT,FALSE,0,3000000,3000000,1
113WoGuqqEzd9gJspK7RDhZCHk4dCmmsBH,FALSE,15916800,15943300,26500,3
112MxxJAFQjkFuezn5YubfTLpAwWEHqfzX,FALSE,40538281,40598740,60459,65
112dqBbSUbU53g5uw9mbdmm4H4RHg43b7V,FALSE,346348567,431894533,85545966,443
112JNb1qQwjDXhC5siSg8NfeXBZRj7S1ob,FALSE,546,2184,1638,5
113Wh7RdUUG5FoYXGTeHAVuLj7FMY22ur9,FALSE,12012,20202,8190,37
11111osEoy933LkHyyBcgjE7v9rux6N,FALSE,0,2730,2730,1
1135trXbNjUNycxQ9Zj3tuYxKvcfkXWpx7,FALSE,0,4174930,4174930,1
112G2uSCAUPayNxNQ1Tu5wxQHm4gLRDwJa,FALSE,0,2500,2500,1
113WWgvUEFFg8ukQfabtFZo4GPYbDVeWUh,FALSE,0,6771,6771,1
112rb4EDNifYxfy2pc5D2niSVEMhqcgfvC,FALSE,0,30,30,1
113rvZrrnmmMYbijAfUd8DYdgEm4vCeBxo,FALSE,8030,9184,1154,9
112erioBGV6xGEP1DBdFer8senWVyaCoXn,FALSE,0,548,548,1
112EdhtHjTYThpcpcLkimpF4n3cHfNsoex,FALSE,0,1000,1000,1
112ahbBjMis8h5xcnahs2Gfe2DyX92pdoy,FALSE,0,2784,2784,5
112GTzd3TAVKqcQnXdfm4meYFZUbtP14xW,FALSE,390000,390002,2,6
112yev6cumXfgM7gSCR8g9PGzNMcwfWNQB,FALSE,0,1292,1292,1
112J7EFFedjXW2kSqLKUNqGwfdWFVXT3QU,FALSE,0,864,864,1
11111osKmnNjQ85fgWaxkCAh2TURsue,FALSE,0,548,548,1
112djcA3SN2AfaZ7paSw52aSGA9szryJXn,FALSE,0,10000,10000,1
1122ekiUwZDz6vpLhzwWNuV3FJC8ntbUT6,FALSE,44839,44839,0,2
113va5PLn3bMmm5PRyMhvFsxSn46eVyB7J,FALSE,0,5427,5427,1
1137FPMHSFWG7frgFA2uQvnBAuAFZAgc25,FALSE,2675333,2779674,104341,2
112jWkACFwqxMCUBDj5MFxhrVueGEnwvFd,FALSE,0,11000,11000,1
112Bk9rThowjhYgvkupMmGm64k8uVa1G3b,FALSE,0,1007500,1007500,1
112QoSUKswF3R2EZUAtMsAaQ1dse2MLqpm,FALSE,1116992,1309490,192498,37
113F3azPDdaRZrZ7DNTq4nA3KMsTVxvZdT,FALSE,0,91642,91642,1
112pykpcm2aCCqXAn92WdRXcpZYPkDjzeF,FALSE,12000,13092,1092,6
113tUN3gwgaCt4VUQQunvrpUMopG2Z5KMH,FALSE,0,610587,610587,42
113ysB2wuvPJmj6RuGrX9Xzh74WftmqCjL,FALSE,771479,771479,0,2
113buHnoqWMwg4pyBVTRrvFxPFbkJhQuZ6,FALSE,0,871,871,1
112nhu75BL6HpxqzG5Gb8hwiAHqXhPFC5c,FALSE,0,8779,8779,1
112cGvGZ5VZC9XVrgr9vGD7ZGrqvsjPLBz,FALSE,0,71277180,71277180,1
113hMKtRnpsXeXUYiVjrnN1QkpzmtJr9kP,FALSE,0,1000444,1000444,1
113nX7uAdxTZkqNYFxsotyPhwyVzCPm244,FALSE,3278,3278,0,2
1131qNXG5QrUvJy2Ezscgw4ycJgA9Wi4vX,FALSE,0,500729,500729,1
112sdbFUxrJWeBvoNCodgf3Qyjv6QMVErk,FALSE,0,11798,11798,1
112Vd3MYx8BgByVZSLLzewzfNbQ6nfCgMR,FALSE,0,4369,4369,1
1134dYb5wMbLkLDDSkmG5JxdwszEVWEMYF,FALSE,25546,26092,546,3
113iJbyn3cb1BRc1ZFGitZZdVWQrVZ72YH,FALSE,227290,227290,0,2
113Fsmsk1Uo5XayevMKadCk8gu6z9oYuiD,FALSE,0,19208,19208,3
113tFYPK2yoAUPP5mKhXw2xyCkk83SXKqq,FALSE,0,11123,11123,1
113YWFNmVH1C9bR1iPC8M7j4mo7E6w5FEN,FALSE,0,8300,8300,1
113BvUdGigcjTTNQCoMcM8SaEkjJVEAhC6,FALSE,250000,250000,0,2
112CnMgpXDdzEa5sobNjbrFQKz3xEGJx4z,FALSE,0,39200,39200,11
112oZPTCoWy7rnyFNc1AtQbHTeqT4K9Hzo,FALSE,105803,107269,1466,3
113bQkU2u1FBjvweuDrQEtKNbksnwgTFmV,FALSE,123630027,123634175,4148,42
11Gs6nH55phmecYCKZrtJC3s1VWDx2EHH,FALSE,0,410298,410298,1
115nh63Nt5uEu6n5zy4Lc1qdBQQeyRKLwX,FALSE,86369442,86372924,3482,14
115nDMsLx3Rp2oETX8QL1zsMgi74ozqGv4,FALSE,0,21331,21331,1
1165eTv5qCvGaejk8hw4rHTgSSKK1rJ6VP,FALSE,0,7566051,7566051,5
1164HNJZRpFgvpk63tE2w5sZ4sK1htCeK4,FALSE,0,27312,27312,1
11GCT4ohrTQYmcmJ4GtYWSHvhUNitrUaw,FALSE,0,1103991,1103991,1
116CY1bNjVcCCPs8Wk58FTSoGj1B1fC3uM,FALSE,0,6918,6918,1
116F6ihoz36fzUMNtZDapYUjpzwncYJvSs,FALSE,185222836,250000000,64777164,6
115RVJpcbTzjjjk6v4sv77hRQ2W6mG6k71,FALSE,454240,551892,97652,5
1157AK1RTxRr3SjMHxRnSnHnG7rwqhifBp,FALSE,0,1299601,1299601,1
115sWUC1WFFYd4rMfGDz9avCKkC6zecBsk,FALSE,0,17274887,17274887,1
115vRjsryhmqn2pd3iVoH52fujUYRQdDS,FALSE,0,14165008,14165008,1
114gxot1BB3rBGSAQ9ewfAwg1ZY1PTsbNf,FALSE,0,2160900,2160900,1
114cfa1fe8EdZvRJ4zGdrHt4DUBQcGt4Y5,FALSE,0,5480,5480,1
115TtepM7me6uT1UxrDH7HTBN2uB2XhWuZ,FALSE,0,1130,1130,1
115c1uS5gQXcTqoDGvSyuz1o2Bv3vJjxvM,FALSE,1646252,1646252,0,2
115uEE2mEcVp4KTGSeBtJTMh1zWKGrY24N,FALSE,166991,228750,61759,8
115oZ4PAnU6j6g8tcgsPxR5n7Eo4aq8QVN,FALSE,840000,840000,0,2
115vo8KNFis68w9yTtpWeFTtSFmwwucBYD,FALSE,888971,888971,0,2
115jtpJriovYN1DXxC2UUuHsTM1ASxDCwK,FALSE,0,4884,4884,1
115nSP1xUz4FyHmHYvBrm6Bz19evfe7T9C,FALSE,0,658538,658538,1
115D7qUmXVxsRZvkBRdVY3wwmfiHFjm47P,FALSE,959337,969337,10000,3
114hSFr96RVoNSVNRYwVrMyqYKYnUSh6Fb,FALSE,0,3538,3538,1
116Eixs9toBiPHE9kopTg33BhSpwbFZwda,FALSE,228169,228169,0,2
1167PZV7QpQSX5KkVmkCrCb2LC6sdmWNpk,FALSE,0,4203,4203,1
115LhgMX5UH7Apt4roun6crS64Uy1ZToGj,FALSE,0,1006308,1006308,1
115FznSQf1h5DYcSuvBNnEntLdHpEYHjCz,FALSE,0,2730,2730,1
118HmCws2juv2qXFGvfwQz6Qjdh1BgFEt,FALSE,0,19880,19880,1
1173rrffAN7nwAJBfjCWyH5NBkWvTG5MY,FALSE,1040024,1040054,30,3
114sgUFt8eBLFT7t9U7qmgTEeTNTuTpdWj,FALSE,0,20817,20817,1
1162JMtsp4nupKDHGffbLEZkTrniYVumZt,FALSE,470060000,509900000,39840000,3
11JCH2nQTqUhoX3FKmtcvcBHJE5Kr2U9Y,FALSE,0,10000,10000,1
114t5ec6LcxezAn7RZX8UvkbT4Y1QiBuMe,FALSE,0,1284808,1284808,1
1154SBqeCMX4JHdrWfZUPhnyZnMkHp5YL5,FALSE,0,550,550,1
1164TVtr4na2xfm86JCaogzTtyqf4MVV3W,FALSE,0,814,814,1
114dJ1eJ4WaBNRkqJFqBGfzW2BsPddUx91,FALSE,0,6150,6150,1
115qSNe5u1R9vcjwhjGK5epD4uAE5JLgEX,FALSE,0,1161282,1161282,2
115uXJbhdPhTje3zEoWptkEdwjftThss6R,FALSE,0,2538,2538,1
