wallet_address,malicious,malicious_type,bitcoin_spent,bitcoin_received,total_balance,total_transactions
173PCTsSRhD9J3tsdJcdkT3rfnDoG8AKbS,TRUE,5,52964362,52964362,0,9
38WPYtmQ8tW7HDqhEnKhQkdBn1K9mKbU5o,TRUE,4,58259224,58259224,0,13
1HxcTf37JwZ4cp6mWuw6F1cegyBPrre9AZ,TRUE,99,100000000,100000000,0,2
1KnMcEqCTvQfMzEgnvfZvyprLPc2bnvMm8,TRUE,5,8244762,8244762,0,4
17cwBndRQUJ43jZGB25rPDyquZwHEQtVvs,TRUE,1,32000000,32000000,0,7
17kktJC36tdNVNsnegV7shydYZ8mGWsHos,TRUE,1,5078451,5078451,0,2
15HjorJv19mpYKMP7Jjj59wPPPC882FAfF,TRUE,4,11775951,11775951,0,6
19YCvfsprtrKZUwzbCxju7RmtBTMgvMZA6,TRUE,5,34283147,34283147,0,4
1CWVMC84vdVc9XPAEtNDSAjCY7CcKrXj5S,TRUE,99,24946599,24946599,0,2
1M41HshGWeJuG3eCg3d2nya7Ps9SSbSXtz,TRUE,5,136406703,136406703,0,19
15M2NrTe7PbFBcs52yhNpmBGm47bavJPVG,TRUE,4,184829123,184829123,0,26
199yGKTZfYCivb2mJQ3j1JFGjyyfuCqiAu,TRUE,99,6585548,6585548,0,66
1CJ1X3UA5Ex2sTSFjwsKAZm2SPmvFT9pQ1,TRUE,4,3016000,3016000,0,2
15USwpHpMxq6WRxdrn6orGXN3pfQbFQcnT,TRUE,5,18170915,18170915,0,2
1Mo24VYuZfZrDHw7GaGr8B6iZTMe8JbWw8,TRUE,4,9930000,9930000,0,2
15WFuB2rBPDpzBbjaT26zKfqwXtssJv7FS,TRUE,1,181514809,181514809,0,32
1GURjqmtYNWe9WRekyu6RizEJq6wd5Q8Vg,TRUE,5,87349477,87349477,0,11
12Fpg8UKKxNFudhS4uRudifsHkTGASwBYg,TRUE,5,84417955,84417955,0,11
17CHyS2veZFbc5BZPxGr1NBdr7XVFrM3yh,TRUE,3,81903317,81903317,0,32
1NRJ5S2FhAexHzCruKqh41YcCGtc6Mh6rE,TRUE,4,0,12781,12781,1
1FW7YKWkaFqtTS6X9tBYy3cXNQvKSb1vSo,TRUE,4,23910487,23910487,0,4
1PuwKYAxk7xQ7seCeA2XuthJPwta2eMkRQ,TRUE,5,5544000,5544000,0,2
1CK7GVufSxzVbsc8HgxgeAZRKuvmAFAKTZ,TRUE,4,6860782,6860782,0,2
1LmHrvxog3DZ2ydH9pkCvYhXGV6zbdRTb5,TRUE,4,82107757,82107757,0,17
1F85D3PiZnptSaHkC4FJHwCEjGTkzCxm3q,TRUE,4,8097963,8097963,0,2
1LM5VLTv7p57zwwABoveAw4hPSVMcL97YX,TRUE,5,171900961,171900961,0,10
15UWa8UEfbXab7EGMYoypH7x5kGDPdaKMd,TRUE,4,63765951,63765951,0,13
1Jy5eXtc9dagCqknqijAYiyzkJNNvY6Jjw,TRUE,4,8000271,8000271,0,2
1PvKmMQA5JoWJAye57P6gw4PwzLDxtcBsQ,TRUE,1,4705230,4705230,0,2
1QHQVR9Yg94B7bA71ok7Ua9FSjfZEBdvFS,TRUE,4,72873975,72873975,0,16
1KdqjRHEVwTF2X2SDaPcFhxKWQ1NvvvZAL,TRUE,5,4727522,4727522,0,2
1MX78xJj1wZ6ZzdbRCUN2NRnDoq1mNxY7i,TRUE,5,8563030,8563030,0,4
1DUU7hxBfrE8RqDdLHPR546QMV6TkpNBg8,TRUE,5,10806296,10806296,0,5
1QJYLnMExVVZwjVFoLx2rA1qqWgUSRJ38i,TRUE,5,4529675,4529675,0,2
15gyQqNaV7n6befX6gTvn1LHR8GQBPUc2A,TRUE,5,0,5030000,5030000,1
1NxAEEc8FyrXJ3tg422rmVRLS6krZF79SZ,TRUE,5,0,1010638,1010638,1
1Ds1o2x8vCdCs2iPapahHWGEFBtBHTwiWm,TRUE,5,36231009,36231009,0,10
1GnWLzR2SWvnpPkcRk6PTZ9zQ1te9bdopr,TRUE,4,4058628,4058628,0,2
1KUknkh9bC4TPUoPXv4SnKdib8RAnUXDGw,TRUE,4,0,457876,457876,1
1GgPWdeYxnrCRzs4LgHrr2TdN2qgRWNqFw,TRUE,5,5579124,5579124,0,5
19zyMYDGAnmoe2cfaQBZujxMs2yTy3xV8p,TRUE,4,90654052,90654052,0,10
1Bg1uyMjyy2cssPhptnv6z3z4P3sLkz4nd,TRUE,5,5341960,8666322,3324362,3
1QGxTk3JPY5rf6YbxxeXdSo3JJ2hH78jqD,TRUE,4,8322000,8322000,0,3
18F3hDarNSJyxJdUFE2Uu9Wh7UAyGFs7WB,TRUE,5,41921028,41921028,0,5
12XJZ9U4jMiDtejC7W1LtXt1LGDtVRVzKb,TRUE,4,5330000,5330000,0,2
1P5yRpvJZoed3ap2ctX8WQRkKMz4HcBcZf,TRUE,5,20597902,20597902,0,6
13K332SEysdGVkSC5turTLz9MLekfXmUMy,TRUE,5,9371616,9371616,0,2
1GNGHJVrFHLBqMwjA5JDRmTr8j5NSi5v1G,TRUE,5,28979481,28979481,0,3
1DxHp8B96ZC6o48UByifrZVEeSnFBZJPH7,TRUE,5,20100000,20100000,0,2
1PKa9yDW49hqABqowPuugUthR6yqh3rSW3,TRUE,5,31985655,31985655,0,4
1DrcvFna9nBNpwKUb9nGmmG1JJDCbA9jxS,TRUE,4,20958268,20959290,1022,5
13EB15QkdBpvakv1MZdG1cLdDhy7sP5heJ,TRUE,4,16187482,16187482,0,5
1Mo24VYMceBQdsQCg6q6VpPtyVLjQ5JnPA,TRUE,4,90151560,90151560,0,10
1E6qZkzbGZHh9hWF4dQcTUdbmsYkvBYPrR,TRUE,1,10000000,10000000,0,4
1C36huJtWVJvu7ikpwQDVh9wKuC23eNjZy,TRUE,1,309273252,309961363,688111,658
1BcpAGfamAy81enJtHahKedaWx1yATTXT7,TRUE,5,4184602,4184602,0,6
1P6n2P73fgqFw4RQL1oFp57huPAErmXpwo,TRUE,5,46407104,46407104,0,17
1Ce3JcutnvKx5GwyYCcTQJzCFZzDjtYJJE,TRUE,5,7915461,7915461,0,3
18HFyZfSZT8GXJJbUPTgPXZojoNEEjHE58,TRUE,99,120125774,120125774,0,14
1K8DQbAupiGg95FdU9YVPoM3ANSHZ9EGgT,TRUE,5,9512574,9512574,0,3
19e6FnzSwRyoipT6xAWhMPSpAdCceAwfa5,TRUE,5,63052257,63052257,0,34
1Fnjx9acfxzh9jaL21nsxbx2rrMHydtpLd,TRUE,5,10000000,10000000,0,2
1HT58Uxr6Mu5PF96PYPcmivQ7zRUwC6gSA,TRUE,5,30524907,30524907,0,4
1K6pTegvEVP4s5wVkszyYSGHkvsG1HHUhR,TRUE,5,0,457876,457876,1
14ije7KRv7w2tCELSn1zaL2dLycTCSUtwa,TRUE,5,7510000,7510000,0,2
1GXDt3MAyT5D7Sjwa9MShLCDdPKx9mpDNZ,TRUE,99,937414487,937414487,0,34
1BAe16TpfkXcnsBjHcqN4AfoRWB5GQTKDv,TRUE,4,10026900,10026900,0,2
1FJtPQ8FSmJyorQTejatQRR53DvCb5T6ro,TRUE,99,4993170,5060000,66830,17
1Et8yV4H9BHqVKgazdvRZZ9xLp6giwUa82,TRUE,4,4791144,4791144,0,3
14fam8MUc4aNq1saBqXTxhrXL1453ZRisD,TRUE,99,61879155,61879984,829,11
1MMic1zX21dwUEh7GQuBFhJmQPTbqGYdzM,TRUE,99,153977451,153977451,0,19
1BzPiae7dMLej6Svyb18dXejY5pP17cAxj,TRUE,5,0,788566,788566,1
18mqohvm3hNusjZ6uBYm1E3bWHgorquaMi,TRUE,4,30423595,30423595,0,6
1KxcLRkaN9hfx3dZWurCNKbKhYsHzxa7xR,TRUE,5,10253479,10253479,0,22
18ST5hkicNkwNcKJHCCr1JcW22Dj7o1GAt,TRUE,4,21537332,21537332,0,8
38YKwa8oz1nrEvX6gWLe2oymuJvbkC4rXm,TRUE,4,4729317,4729317,0,2
18W11awT6UHMgnAMCqTtrcj2GYV662HY5V,TRUE,99,5000000,5000000,0,2
19SdJgjsKxAQ6usmg15VauSrvmiBZWo6KP,TRUE,99,54073334,54076334,3000,25
1DprkG3J11NcgKwwzHcDmtHLaabXELUrC3,TRUE,4,112378,112378,0,2
36Ta5UbgcMHkC9X2RQRuYU73icpDDayQ5R,TRUE,1,5211518,5211518,0,2
173xPiEVLDGZC2wHsNhThTy2amPxoRjthk,TRUE,1,0,99818013,99818013,135
1GZ35FmEHDD1dvrHAnUUwEv5G4X3WFBi5r,TRUE,99,696287893,696287893,0,2
1BE31xvmJRE1ApbqSF5Jkv8L6ACBUMPxT8,TRUE,1,34781270,34781270,0,9
16R7yH21ndbSSRpvczrnbKNAkCXZoQhqsg,TRUE,5,20120571,20120571,0,4
1EMQ94wN7SDJDaws85V75VqWKzqDsvVCkR,TRUE,4,0,23230,23230,1
1LFaQkwWVtB51pjovrWUr36cfbh1xfnAZa,TRUE,5,52845832,52845832,0,9
18jKnKeFXHvCAc7qBTzHxtj1ZqP2fYM5dS,TRUE,1,2490127825,2490127825,0,135
1KrfciRqtod1eXsFm9kNQNa1WtBvzNgGdq,TRUE,4,8960000,8960000,0,2
18Jro9LNFqBQarcc63WYGf3w7PdDAiwXpk,TRUE,4,53334274,53334274,0,7
1JcRcFoXrFmrxkw3xEiVuGNXwjiBR5aWmP,TRUE,4,159747032,159747032,0,20
12Jkjae1tc5aWGsqs7NEwH4rYbhih7Sxz1,TRUE,1,106345401,106345401,0,54
12xk9Y83nFJZm1fFFC2vswKz3WQV1QR2w7,TRUE,4,16000000,16000000,0,2
36qiLqNTdQpaR4poG4Pqb54cZZe1tnRytv,TRUE,4,10129769,10129769,0,2
18QiXw2ko8WKcryqxiSsah92a1LYnwFnR2,TRUE,4,56910708,56910708,0,8
1Q5DuGi14eHksffM29zZtcZMNj1mPg8vRJ,TRUE,4,13313613,13313613,0,3
16x6tWkHB7cZFNy23Ys8QsLeb3D3CzPfzN,TRUE,5,6070000,6070000,0,3
19UuxGdPtL2vJWdzBPQTNaUZyzzS5oU6gY,TRUE,1,288915,22582584,22293669,40
3JKfuKJynV5Zs7trMuRoVdbqRcBq8AqijH,TRUE,4,29832934,29832934,0,5
1LFkUg9nWmZEBYMxzizXpHXfyy5CRvmzaA,TRUE,5,8037678,8037678,0,2
1HoicqJq2EmyL791WR1TeewmKL2pnLUYrb,TRUE,4,10973874,10973874,0,2
37QbK8H5v9n8FKeJ5CmC9sy6ARseuDCo68,TRUE,1,11550000,11550000,0,2
1Eqzhkz3AX8jbnaXnJigSBB8vmvwnC8L8E,TRUE,5,23510,23510,0,2
1paKqTNLZbcberBJ7Ka8hep1ZwCc8sZgt,TRUE,4,47410984,47410984,0,7
3FYNmpSJHS3oupQLkYXqs4YdvAFyG2hUjo,TRUE,4,12148386,12148386,0,4
135sTc99chVPiuTaguS7g79oAdJa5VVZT7,TRUE,4,11000000,11000000,0,2
1GEWo4ca1pAiHjGxJdmJWpijX4x9Gztpx1,TRUE,4,31194387,31194387,0,7
19DNX7dsEMzeuZU8RfaAoNNVVUDJPc6KCU,TRUE,4,141265558,141265558,0,16
1Kb1KnaiQtNWeRyj1F3eB1yymwxA5ZZyDY,TRUE,5,0,16506,16506,1
1EbijjL7sFfQVio8c4bWLUrti3Hxi9Nujc,TRUE,1,6000000,6000000,0,2
1PZuJHRwCVTvMdVghWL2d8AnPj2arFvuNW,TRUE,99,12915632,12915632,0,4
13MykQ5NrGYYnRd1K4w1KYp3snAcNJJVJw,TRUE,4,0,68400,68400,5
1qebdSCHQnLEbFxgB9QjD3sJTN4WXtjMi,TRUE,1,6810000,6810000,0,2
17Hni3UPjcS1BTKUwXFkJXoyF8oHwk7MiC,TRUE,4,132907966,132907966,0,13
13hbXZp2aeHTcnGZy66Z1CVTLby5k7t1s4,TRUE,4,17260000,17260000,0,2
126SQi9n9KF5gtPKxtfUBqCR55pcdM212o,TRUE,4,113799599,113799599,0,14
199WWbQmg4Ua9rLoa5sMapge5hnYh3udpR,TRUE,4,17975384,17975384,0,4
1FBqRecB7vSxgmRwka9FkkNd1gMopuw31T,TRUE,4,57458166,57458166,0,5
1Mevt2huzT6qTikmKqUEHnkwqwqFKpvsMr,TRUE,5,5060282,5060282,0,5
3PFDyfgvLyWj23L438FTk4vdCuDHo51B6C,TRUE,4,32518398,32518398,0,5
3GnFChw3pgJcG7FouEWFSguQW8og9hg6PU,TRUE,1,17717608,17717608,0,2
1HMsu3Dg3ocegPN2psqQtnsgZESeHVuxmN,TRUE,4,17541722,17541722,0,3
18U6Mdpn8WCqPaAx5LoZaesWDnVq52CbdL,TRUE,5,49252246,49253946,1700,9
14R1gsh6YxyUXksPHWemavJTAPPDEtn7Qa,TRUE,5,12353839,12353839,0,2
1CcGJQ5J9bFCFuxMS9wQBkxxdTLERGmRhK,TRUE,5,77880689,77880689,0,6
1JYiy1jZXuQ18DQfWbpkmaAkviBE8jQvxQ,TRUE,5,27231508,27231508,0,5
1Lt2cEaBKz3f8AyY7Sn5RZ7nRSrsvnjXPU,TRUE,99,2206261,2206261,0,3
1C145wf12uizRjZuEkT3J2bDJxndXLtG1R,TRUE,4,26265894,26265894,0,3
1a6sUfH7erd8vRJVgt4FAG6gd7ZdYEKfc,TRUE,5,14981079,14981079,0,2
1993DD32oRbnfqJjUVm2xvkdw1g28bBjnz,TRUE,4,210286816,210286816,0,9
1CNuqw4pSvcUEp5Meic3JPzu9J1r2YB6wk,TRUE,5,68010832,68010832,0,15
1ADDzemYrYmTdcZz7rS3TKuVCgvrL8FVb6,TRUE,4,15585657,15585657,0,6
16gmYrbqMr4SZeA7SqNVmirhnhDG3maYPK,TRUE,5,13617479,13617479,0,2
15LXiwyxFcGhqSKo3NWTNRpek4Gph7JkjB,TRUE,99,6599,6599,0,2
19QLkSBazUBqWBNYRJBHgLaPkeLYQNy2jM,TRUE,5,8704957,8704957,0,9
1FN1G2XgtYkPqkpYKfyvqKJTtpnfG5Pw37,TRUE,4,24190796,24190796,0,4
3E1xDUU9MvL8o7kBa4DGSMGzrKNcaBx7Yw,TRUE,99,724987622,726599845,1612223,70
1CtHFYjNCuYpfayGibPXyaSfzw8KnQBpsz,TRUE,99,50630105,50630105,0,10
3NQCHf924JYzU2LfziVpfrX9cvJGwTCmvi,TRUE,4,36268806,36268806,0,5
18P3S6DuNUpW2WLozsrrW6rRd6xh24Rc7N,TRUE,4,807688,807688,0,2
1AiiUYRh2Qf5jkT9JzTgyW9DfFpxezFXSP,TRUE,4,0,594,594,1
1NzFEQWtzpWjR9GfBHJuNMNFhrSZsDmeXm,TRUE,5,17769330,17769330,0,4
18rpwHqLpfy13uvyM1nyqotoLCNY2fsj2s,TRUE,99,129778,129778,0,3
3PTRQBGTsKmNdqnUVN2RwQCwmoxtLnKeF3,TRUE,1,31550046,31550046,0,3
35TghUrUn7gjmWB9gkVmVvkvCkVGPsbVgB,TRUE,99,91656804,91656804,0,16
188GAEkY9vX7mpgqgyizszPxjp5xKSotd7,TRUE,99,175034271,175034271,0,9
32dBG3niEJd8rgBH75CoBLWvceiFw1Fq25,TRUE,5,17205242,17205242,0,5
1FMXNUUkEV9yBDEVT7oVpZqEaeg24vZ98J,TRUE,99,50818586,50818586,0,9
3Fx5BJwQStEg66ifv96GwhReDvk1cuZxDm,TRUE,99,238403466,238403466,0,13
1HvvPczJ8ZuEbNnbJhAY8cd9uxe2m53852,TRUE,99,67514686,67514686,0,9
3HH8FEFiTfk1bArSnB31FfghbGya1k5bvH,TRUE,1,2911723812,2912096546,372734,73
1FprCqbirs2xrHPXKpdHXTLBZTtcsyKdy,TRUE,99,75095568,75095568,0,4
1HLhnTaE1yEGGcYGRTJRUVByX8aPo3jqF1,TRUE,5,26298148,26298148,0,4
3K3vVqkxeDeD8Qbex4MzXe2WdAcfw2WXzF,TRUE,99,313099560,313099560,0,14
1HBxxRcb38Q8xmfsGsJAqvgHi4GZBzwM6K,TRUE,4,378742,378742,0,6
17XNgZuh9T8vDG1v5zeb36Wh5Ldi6SNwpB,TRUE,4,22425715,22425715,0,2
3KpYmUgtf8eS2NbcJhhv66g7fXg3AJndNd,TRUE,99,10000000,10000000,0,2
13NwRVSZprxg4s43969VgCrGBStwdxAqkS,TRUE,5,16000000,16000000,0,2
1J1ZAKyR2qKbfhYXdVKDVz6X31J3mEpYNC,TRUE,5,15214610,20534610,5320000,4
14ToUFjU1oeC1vruXAdccWp6tMRecHGhJL,TRUE,99,62262608,62262608,0,9
15Hpq8RiL72hN3FeANEp67t4Ye74JQJGK4,TRUE,4,4675251,4675251,0,3
1AtNuJLHPqtV5dW5GxmyreWreT4o7XKh9J,TRUE,5,13587444,13587444,0,2
1PDGXxvBGxLHk3zwxHgtDdY3Qirn5USUwY,TRUE,4,77692374,77692374,0,9
3PMrXAPgMUZt5nhFiGzukVrG4rtp2rU4od,TRUE,5,79236392,79236392,0,6
15JP4e3Kym7KfbzFPF9ew6a9kMyGx9A6N8,TRUE,4,13663035,13663035,0,3
3J5caRNfjezAPUpmSLmuMDwdXvfW967QL4,TRUE,99,122384250,122384250,0,12
1jGBKxa3BnNKnyrNsj8k2vTyapx8L8ZTs,TRUE,99,213632436,213632436,0,14
38cciAKLXCV7Yx9yBt9JyfG4sxshCV9pxA,TRUE,1,49734218,49734218,0,815
3HjUqGk72LWeLKnCY3qtyvVLANQHYdddmD,TRUE,4,1000,1000,0,2
3LaV5N3ZZopM9DiadacqFNnWy3DHK372h4,TRUE,99,362553634,362553634,0,8
19nnjayorN3k2X5jFitge6bqZDtjbwhv3x,TRUE,99,141397312,141397312,0,7
16qr2Req6AFZmYWeGnqtfTUYwhMayQX2Kc,TRUE,4,18272438,18272438,0,4
1McBiHvNPhuF8Vutg1Xw1hheTX7KF5YNL9,TRUE,4,67800679,67800679,0,8
1KoubBYwBpnaJ32yNG6Vydbi4k7MPxAJh4,TRUE,99,86595194,86595194,0,9
3HSFnwihPRG2pMjZeA5nRZu7MHGQoZeMFE,TRUE,4,7902779,7902779,0,2
1M7cjvqfSruPRdU8X55SEFPJqgAujbWRWj,TRUE,99,84672396,84672396,0,5
1PRugWeVRR7aAuSJJVit2mp2gb4HqCCbMn,TRUE,4,13913754,13913754,0,2
3EB9y1Jg7RQcnK98aYuyqQjLVA5QS43HqC,TRUE,5,12364882,12364882,0,2
1oev3J99x9jkSHo45o37JSM8NkifSnHtg,TRUE,99,141538942,141538942,0,5
14JPqvxm8KghPbQDNmWkQeVTBucs9UQFdJ,TRUE,5,11600000,11600000,0,4
37AcsKNzsBpHeWfjJ4E3vSePT1RrRcbFyW,TRUE,5,45798095,45798095,0,11
13Wz36TzbjskL6VohwCPpCFqRJBps2YpHC,TRUE,99,475680465,475680465,0,41
1C7qynoZuQH5sNmvtyd1dHpqFfriPFiwWM,TRUE,4,29681837,29681837,0,12
1DR7CaR2Dm5bfQ3615UeruZe6uNTvtvXUW,TRUE,99,2066934396,2066934396,0,53
1JPC1YtkVL21q4Bf9mbAPundcNMx4q65ua,TRUE,1,13999000,13999000,0,6
15VTvGT7H8DMwTLdyFR5n6hgV6dE1dHB9i,TRUE,4,24656528,24656528,0,4
1J2JkvuNXcypxi1yL82S9CxeJBuJiMyde8,TRUE,99,9970000,9970000,0,2
1CwTNBNekpV7kDQ7pjF1ghsgqb1CaMq34k,TRUE,4,14642140,14642140,0,2
bc1qdhx4k3pgt4y65rsklwrt06n9lwal0je34rv0zc,TRUE,5,26525896,26525896,0,6
bc1qtjj0rrwf2vj7y06v9s20mzdx2kff3pqs68pczn,TRUE,4,28465177,28465177,0,2
bc1qnl09kq32y6p08famd62ym50wt9eccm8jxp20at,TRUE,5,28221563,28221563,0,4
bc1qhy999ykeuedu29de9drlpvpvmwkd674xnutuf0,TRUE,4,27980915,27980915,0,2
bc1qkw4l6cn9aqqklv7fmpwqmnazqs20mfhsel0d0c,TRUE,1,27444409,27444409,0,3
bc1qgvr8h2quf9qxy80nvzjuzkwtq2vlj25nn7j9ut,TRUE,4,27800000,27800000,0,2
bc1q4n0y3hjmpql0wq6jk3mgua7ysgd9ugnd2nnrzz,TRUE,5,27509372,27509372,0,3
bc1qeaqtgdeqsssgzyl4kquqcwjefh0rt67d89va5u,TRUE,5,18582671,18582671,0,2
bc1q6n7nendedawdm4vrty06xp35pxesp7ra0gne35,TRUE,1,24595450,24595450,0,2
bc1qnsgzt5htha7at6vhewmw8yf82u5p58ate4e8l8,TRUE,4,0,28000,28000,1
1AcUJX1W1oWvfHrRJVxVRPFTnZtRTc3pBA,TRUE,1,26138414,26138414,0,2
bc1qkqcxdmah8ekguadu8e02v0uxfgq260e4gnadxr,TRUE,1,260229527,260229527,0,16
bc1qzr0fr7scn27jex64jjpkucvn850ncl2cp90jg0,TRUE,5,27785007,27785007,0,2
12BpuwoQbFXXcC3CtYGUsqBuWbVdoLgrQa,TRUE,5,25046000,25046000,0,2
bc1q7hnemrxxphphzc3fk8skcyl5f0y5mks0fuwdfd,TRUE,4,10319060,10319060,0,8
bc1q0706xegpra6udeq7gepssauapgp67jg0jme33e,TRUE,5,0,20095,20095,1
bc1qnu8q3udluclvmxqm9darl96f305x8mlgxm80ws,TRUE,5,26309845,26309845,0,2
132DxGScsngZjGpjWeaRcR1y5owtmmpVqm,TRUE,1,6830601,6830601,0,2
1BAjLhNXdnmfXMtrpKCBxpYDFzmJfp4hZi,TRUE,5,9437949,9437949,0,4
14TD1ZtXL1vfujN22uWWYJBkYwSPXbX5vP,TRUE,5,0,29019,29019,1
1NW3AniAmogqJa3KLBdJ4HhT9EPhsmv9U2,TRUE,5,215908,215908,0,2
1DYSBHGYz9KB7HtPeYNyb2aUUYFEZ31ZUx,TRUE,4,23880000,23880000,0,5
1JToMSCtc4nW3fNDUL4xV9QYqmyKJEYMdj,TRUE,3,628554163,628554163,0,532
bc1q9mvj8hde37llv26cs9gae5x80kamkwuu76jq3c,TRUE,4,20918020,20918020,0,5
1DQ2F5YsTGSEgvAeJSgjydb5i4jvPKDBW1,TRUE,4,14637935,14637935,0,2
bc1q0j49a8cqksxwdapzwjemv4aj4cckzw3ljdduex,TRUE,4,592,592,0,2
17qLK9oPXzTnUumrCF5dfcEgijjsGFc3D9,TRUE,1,14243888,14243888,0,2
bc1qdd0mlr3dk70xaa2dy5fsdz9933xy8kudlcc7es,TRUE,5,3718530,3718530,0,2
bc1q8x3sd7y0r3jjtwee4zv8skg9e5x8txm7wg5aex,TRUE,1,29100000,29100000,0,2
bc1qvrfsn6eccvlzxvn770ugpxwxca8nklcmzjjef3,TRUE,1,12986666,12986666,0,6
1MLziW2ynjSFcrH9XxFj6BLy5vLRgeA2Kz,TRUE,5,30000000,30000000,0,2
12jYvyPPDxmsmhchKDKY12QmP3yAfMNjfv,TRUE,4,177019706,177019706,0,16
bc1qs49swu0h9yq9qeuymu95zahvqey4g77s407mlj,TRUE,4,155000,155000,0,2
bc1qnfza8y6alz5kwtupga4z962er8t30h9q04jn23,TRUE,5,2845851,2845851,0,2
bc1q4shtnrxryusa0sdma4j2uk5et5avx7w4ykadr5,TRUE,5,30170000,30170000,0,2
bc1q2y0kuknr8aztcthsdxjmf93szvwe8v9qa7k8gf,TRUE,5,28500000,28500000,0,2
bc1qpuyf8h5rr6dfnufm8q33d7vpcqkxugmtu0yfnu,TRUE,5,28214113,28214113,0,2
bc1qjj0vtkhr8gjt0u7u72ym4zjhd7l05n5eujm29m,TRUE,5,28060926,28060926,0,2
bc1qnhq59x9d3zufzj9nqnwty4mfqdfhpkhumgxytd,TRUE,5,28467340,28467340,0,2
bc1qnlx6r9zstrkppw4lc2au3ex3f4kd6tqu6kd6m4,TRUE,5,22536417,22536417,0,2
bc1q6cq7vq72t3dkh63rl2axs56lcef9gm4362zn96,TRUE,5,30170000,30170000,0,2
bc1qlmssqvxdnhrn6tdkuqs8ylrlxv7vdzhav5lt57,TRUE,5,28498168,28498168,0,2
bc1qry0z743jr8mywadl9vedcynz23q3j9skktkym6,TRUE,5,28651429,28651429,0,2
bc1qzn8028vphn5ads8pyx22twthxyhdlu5uapr989,TRUE,5,30170000,30170000,0,2
bc1qt0tz7ders8myxp0agn9xgg8en56ql60nrfl9wh,TRUE,4,17355142,17355142,0,2
bc1qu37p9us2guqdkha6v5m4jgjst4g8muxsplp7y6,TRUE,5,24980000,24980000,0,2
bc1q943hfnhhfec8kmfy4lk05ftelqnc7lfxawv3xn,TRUE,5,24400000,24400000,0,2
bc1qeds8dkk9kjjjjhg046tk9wncx2d9lnp8sc29fm,TRUE,1,15151653,15151653,0,2
bc1qnv2qmkcke8439l0js2d6p78n4qtmlvjecc4x3s,TRUE,5,14698705,14698705,0,2
bc1q53lfzhu43tclll0yskayh5w87eeunhdr6keqtf,TRUE,1,28328191,28328191,0,2
bc1qlru5hu4r3pngyzpweqne60qrjlshr79mq3kcd3,TRUE,5,28155941,28155941,0,2
bc1qhr47fcks0lapum2z7aqzeu2ms2hggn0hptxuqe,TRUE,5,29355184,29355184,0,6
bc1qcgp88g6gudmwqu7rahy3cmjwwtetu9ztjzp5th,TRUE,5,26480758,26480758,0,3
bc1qs77aujsyad6tx5490y290ll7dt7g2jnfdczh4c,TRUE,5,28149250,28149250,0,2
bc1qf3ev7nuj3hxjps2xhtgnwn0ket7r673jlg8keh,TRUE,5,26265954,26265954,0,2
bc1qlafmmd4nqpm7hgre38njcft6w5c4e4nq0vyxpf,TRUE,5,29088392,29088392,0,2
bc1q39cszkyle8p32er5jzwg7hngcpyqve6l8aw6c0,TRUE,4,28376301,28376301,0,2
17Xq76rT7bPkcavZ1vyr8wBjUrpM4Rmeep,TRUE,5,25505536,25505536,0,2
1MWb5SYhqakZDHnPVkouLdVpveZeDR7qbp,TRUE,5,26618095,26618095,0,3
1DY9MruPjJLXUueGhq9HKcfKjfdZsS7YJF,TRUE,4,11636000,11636000,0,3
12GxgzHjKWabcNbHzL3MoYmPmB4bfvxEZg,TRUE,5,18505876,18505876,0,4
1N3piaTFdQ2B82HG5fmRPSDm6TH3RJnqwD,TRUE,4,0,600,600,1
1JNL8EyXwY3tAf1qtxCxCJwdct1UrT5LMJ,TRUE,4,14294642,14294642,0,3
12fR7gsqXbghJ6tUSkcfhNxr4jnYdEaEhQ,TRUE,1,3000000,3000000,0,3
125iYH3kh9y4EoEs1YNcAywY3aeAqqvUuo,TRUE,4,19458234,19458234,0,2
3FaRoR1WUeDewSND8Ed1vyn1Lk5yXq8ZUo,TRUE,5,54533396,54533396,0,5
16QLrb5Ej3VLCaxeivbJxAgfvWEXyqGAfc,TRUE,99,264945852,265027737,81885,1259
16aAB4tBJug6NC7Li9gMNPASx5hz9hwD4B,TRUE,4,100442664,100442664,0,13
1twitrKaMPamm8ZT6qvefpF2SZGxJuMxo,TRUE,5,25100000,25100000,0,2
1rdbv5yXwLMmrnw8r9vVvnUFSCanAQEu6,TRUE,99,10950000,10950000,0,2
bc1qlq7z2xy4tw0wd46lnsexq9fgqquuryus2x5txw,TRUE,99,32486594,32486594,0,6
bc1q7n6839q402tet7z6m4ndc58rn7xwpesxqv0dqm,TRUE,5,16492773,16492773,0,2
1Gates1rydrdXh9qEmrDbjPe2TrQSP7dKb,TRUE,4,32699756,32699756,0,5
3GxAJCxba7uY1N4CfymJzLaYaLbx3j611A,TRUE,99,971472113,971472113,0,26
1X9nFBwZC68UuPyKDBciLjQ6NtQkkCJJ4,TRUE,99,170700059,170700059,0,9
1RCqZBtiN7dtnuzQNRE2a6Ut7RWZm7SwK,TRUE,99,52886981,52886981,0,8
1HGxLfhnMzPEzWD7YeBwtWUGj3E2Q2YJKE,TRUE,99,144280486,144280486,0,8
1JLUXdWTLLP3132UREcdDouxwsafpY1JtM,TRUE,4,21000000,21000000,0,2
